id,attr_time,attr_x,attr_y,attr_z
1,1437227272015,-1.4083891,9.464279,-1.6166847
2,1437227272036,-1.4012065,9.459491,-1.6178818
3,1437227272057,-1.4000094,9.438541,-1.6340426
4,1437227272077,-1.3856442,9.446921,-1.6232687
5,1437227272097,-1.3922282,9.438541,-1.5939398
6,1437227272118,-1.3922282,9.454702,-1.5753847
7,1437227272137,-1.3958195,9.462483,-1.5729905
8,1437227272157,-1.3994108,9.4535055,-1.5759833
9,1437227272176,-1.4431051,9.446921,-1.6047137
10,1437227272197,-1.4239515,9.423578,-1.6154876
11,1437227272216,-1.4095862,9.406818,-1.6017209
12,1437227272235,-1.364695,9.441534,-1.5837644
13,1437227272255,-1.3611037,9.448118,-1.5705963
14,1437227272276,-1.3724761,9.44333,-1.572392
15,1437227272299,-1.377863,9.431957,-1.5933412
16,1437227273978,-1.38325,9.415796,-1.5682021
17,1437227273979,-1.3958195,9.408614,-1.5873557
18,1437227273980,-1.3892355,9.406818,-1.5658079
19,1437227273981,-1.3970166,9.405622,-1.5765818
20,1437227273982,-1.3916297,9.406818,-1.5628152
21,1437227273983,-1.3772645,9.411607,-1.5855601
22,1437227273984,-1.3796587,9.395446,-1.6101006
23,1437227273985,-1.3676877,9.385271,-1.6035166
24,1437227273986,-1.3868413,9.419987,-1.5771804
25,1437227273987,-1.3976152,9.408614,-1.596334
26,1437227273988,-1.4000094,9.375694,-1.6813282
27,1437227273989,-1.3760674,9.367912,-1.5472529
28,1437227273990,-1.347337,9.473258,-1.5448587
29,1437227273991,-1.4221559,9.476849,-1.6316484
30,1437227273992,-1.435324,9.417592,-1.6262615
31,1437227273993,-1.4065934,9.396045,-1.5616181
32,1437227273994,-1.3443443,9.424176,-1.5616181
33,1437227273995,-1.3623008,9.4535055,-1.5807717
34,1437227273996,-1.4036007,9.414599,-1.6573862
35,1437227273997,-1.3958195,9.396045,-1.6352397
36,1437227273998,-1.376666,9.442732,-1.5735891
37,1437227273999,-1.3730747,9.505579,-1.5628152
38,1437227274000,-1.4095862,9.503783,-1.5693992
39,1437227274001,-1.436521,9.48463,-1.6017209
40,1437227274002,-1.412579,9.446322,-1.6166847
41,1437227274003,-1.4012065,9.455899,-1.5807717
