id,attr_time,attr_x,attr_y,attr_z
1,1436170463010,-0.47764325,9.813234,-1.0839748
2,1436170463031,-0.49679685,9.797073,-1.1264719
3,1436170463051,-0.56084174,9.75697,-1.1055226
4,1436170463072,-0.60932434,9.761759,-1.1139023
5,1436170463091,-0.6488287,9.661202,-1.1061212
6,1436170463112,-0.7068881,9.7007065,-1.1025299
7,1436170463132,-0.6859388,9.643246,-1.1079168
8,1436170463154,-0.6817489,9.649231,-1.1043255
9,1436170463171,-0.7284359,9.734824,-1.1174936
10,1436170463189,-0.7206547,9.725247,-1.1055226
11,1436170463209,-0.635062,9.585187,-1.0522517
12,1436170463278,-0.8146271,9.880871,-1.2000936
13,1436170463283,-0.65242,9.841366,-1.1474211
14,1436170463284,-0.6159084,9.55047,-1.0941502
15,1436170463290,-0.5943606,9.698911,-1.1180922
16,1436170463330,-0.724246,9.661801,-1.1408371
17,1436170463331,-0.7140707,9.712079,-1.1994951
18,1436170463349,-0.8110358,9.759365,-1.2443863
19,1436170463370,-0.7846996,9.637859,-1.2144588
20,1436170463392,-0.7505822,9.71986,-1.2138603
21,1436170463409,-0.7649474,9.752781,-1.2413936
22,1436170463430,-0.7224504,9.720459,-1.1821371
23,1436170463450,-0.6973112,9.685743,-1.1827357
24,1436170463469,-0.7715315,9.724648,-1.1935096
25,1436170463490,-0.75836337,9.65821,-1.216853
26,1436170463512,-0.8379706,9.691729,-1.2120646
27,1436170463532,-0.83018947,9.683349,-1.1803415
28,1436170463552,-0.777517,9.662998,-1.1252748
29,1436170463572,-0.7739257,9.715671,-1.1647792
30,1436170463590,-0.7715315,9.7162695,-1.1552023
31,1436170463613,-0.7200562,9.655815,-1.1444284
32,1436170463632,-0.81343,9.715671,-1.1719618
33,1436170463652,-0.85473,9.722255,-1.1839328
34,1436170463670,-0.78888947,9.549872,-1.1587936
35,1436170463693,-1.0187328,9.902418,-1.2521675
36,1436170463713,-0.86251116,9.790489,-1.2066777
37,1436170463733,-0.81761986,9.502586,-1.2012907
38,1436170463752,-0.7230489,9.738416,-1.1959038
39,1436170463773,-0.6655881,9.600749,-1.1522095
40,1436170463793,-0.6877344,9.828198,-1.1803415
41,1436170463814,-0.62488663,9.799467,-1.1390414
42,1436170463833,-0.59017074,9.687539,-1.0893618
43,1436170463853,-0.61411273,9.7563715,-1.1055226
44,1436170463873,-0.6865373,9.812635,-1.1282675
