id,attr_time,attr_x,attr_y,attr_z
1,1436795630024,-9.164406,3.293823,0.17298107
2,1436795630025,-9.130288,3.3387144,0.14604631
3,1436795630026,-9.229648,3.3608606,0.11731588
4,1436795630046,-9.202713,3.3500867,0.1592144
5,1436795630055,-9.205706,3.3464954,0.16220717
6,1436795630078,-9.075222,3.3303347,0.17956513
7,1436795630097,-9.053674,3.357868,0.17178397
8,1436795630115,-9.138668,3.3859997,0.14065935
9,1436795630138,-9.269152,3.366846,0.16699557
10,1436795630155,-9.272743,3.3566709,0.17896658
11,1436795630177,-9.135675,3.3704374,0.207697
12,1436795630199,-9.091382,3.3716345,0.2088941
13,1436795630216,-9.09258,3.3572693,0.2148796
14,1436795630236,-9.138069,3.3824084,0.22625206
15,1436795630256,-9.111135,3.3758245,0.23403321
16,1436795630279,-9.073426,3.38181,0.22565351
17,1436795630299,-9.144653,3.38181,0.2124854
18,1436795630319,-9.109938,3.3375173,0.22505496
19,1436795630339,-9.136273,3.3836055,0.16699557
20,1436795630356,-9.153631,3.3692403,0.16819267
21,1436795630377,-9.14226,3.3608606,0.13706805
22,1436795630399,-9.091981,3.383007,0.16519992
23,1436795630419,-9.120112,3.3650506,0.14844051
24,1436795630442,-9.165603,3.3608606,0.14844051
25,1436795630457,-9.245809,3.3620577,0.1400608
26,1436795630476,-9.275137,3.3871968,0.16579847
27,1436795630496,-9.214684,3.401562,0.16160862
28,1436795630522,-9.153033,3.3794158,0.15203181
29,1436795630536,-9.155427,3.3728316,0.17477672
30,1436795630557,-9.171588,3.369839,0.16400282
31,1436795630577,-9.131485,3.364452,0.20171149
32,1436795630596,-9.072228,3.329736,0.2136825
33,1436795630623,-9.14585,3.353678,0.23822308
34,1436795630636,-9.139266,3.3488896,0.2184709
35,1436795630658,-9.14585,3.3482912,0.20410569
36,1436795630677,-9.166202,3.330933,0.23343466
37,1436795630702,-9.180567,3.3159695,0.25558102
38,1436795630779,-9.123106,3.2890346,0.2681506
39,1436795630780,-9.172187,3.3063924,0.25558102
40,1436795630781,-9.181165,3.306991,0.24301147
41,1436795630782,-9.167996,3.2980127,0.24480712
42,1436795630797,-9.164406,3.2974143,0.24241292
43,1436795630819,-9.208698,3.2956185,0.2693477
44,1436795630836,-9.184756,3.264494,0.29149407
45,1436795630856,-9.138069,3.2279825,0.30645782
46,1436795630876,-9.111733,3.240552,0.30945057
47,1436795630898,-9.082404,3.2345665,0.32800564
48,1436795630919,-9.106945,3.2519245,0.2896984
49,1436795630939,-9.317635,3.3399115,0.23822308
50,1436795630958,-9.370906,3.3674448,0.21906945
51,1436795631030,-9.272743,3.371036,0.22026655
52,1436795631031,-9.1272955,3.3758245,0.23403321
53,1436795631032,-9.064447,3.3650506,0.2885013
54,1436795631036,-9.109938,3.354875,0.31423897
55,1436795631056,-9.234436,3.3985693,0.33518824
56,1436795631076,-9.173983,3.402759,0.3513491
57,1436795631096,-8.983644,3.402759,0.3417723
58,1436795631116,-9.011177,3.3752258,0.3453636
59,1436795631136,-9.068039,3.34051,0.36750996
60,1436795631156,-9.147646,3.359065,0.36032736
61,1436795631176,-9.164406,3.3931823,0.32680854
62,1436795631196,-9.176376,3.3859997,0.29568392
63,1436795631218,-9.088988,3.3859997,0.24839842
64,1436795631237,-9.127894,3.406949,0.26874915
65,1436795631256,-9.123704,3.4009635,0.2645593
66,1436795631276,-9.179369,3.4201171,0.27712885
67,1436795631297,-9.145252,3.4410665,0.2657564
68,1436795631316,-9.049484,3.466804,0.27114335
69,1436795631337,-9.045893,3.484162,0.24720132
70,1436795631356,-9.119514,3.494936,0.24540567
71,1436795631377,-9.135675,3.508104,0.24600422
72,1436795631397,-9.091981,3.494936,0.27234045
73,1436795631417,-9.076419,3.482965,0.29807812
74,1436795631442,-9.044097,3.4751837,0.28072014
75,1436795631456,-9.057863,3.4865563,0.29388827
76,1436795631476,-9.105149,3.481768,0.2777274
77,1436795631496,-9.115324,3.5116954,0.29149407
78,1436795631519,-9.095572,3.503914,0.27832595
79,1436795631537,-9.099164,3.5326445,0.25498247
80,1436795631557,-9.081207,3.527856,0.24959552
81,1436795631577,-9.077616,3.5248635,0.24181437
82,1436795631598,-9.116522,3.5272577,0.24121583
83,1436795631618,-9.109938,3.5093012,0.25617957
84,1436795631638,-9.129689,3.508104,0.27234045
85,1436795631656,-9.083003,3.5224693,0.2873042
86,1436795631676,-9.066243,3.5170822,0.28191724
87,1436795631697,-9.076419,3.5248635,0.2837129
88,1436795631720,-9.061455,3.5206735,0.24121583
89,1436795631740,-9.070433,3.5248635,0.27114335
90,1436795631760,-9.077017,3.5212722,0.29209262
91,1436795631780,-9.11712,3.508104,0.29029694
92,1436795631798,-9.081207,3.496133,0.32022446
93,1436795631820,-9.068638,3.4901476,0.30466217
94,1436795631838,-8.999206,3.4680011,0.31244332
95,1436795631859,-9.074024,3.4691982,0.2896984
96,1436795631879,-9.184756,3.484162,0.2765303
97,1436795631900,-9.226056,3.448249,0.2657564
98,1436795631919,-9.111135,3.4626143,0.26635495
99,1436795631940,-9.097368,3.4530375,0.30825347
100,1436795631962,-9.1033535,3.4141316,0.36032736
101,1436795631980,-9.110536,3.4129345,0.37948096
102,1436795631997,-9.123106,3.4380736,0.38367084
103,1436795632017,-9.04709,3.4225113,0.3633201
104,1436795632037,-9.048885,3.4596214,0.3405752
105,1436795632060,-9.139266,3.478775,0.3369839
106,1436795632079,-9.105149,3.5212722,0.30466217
107,1436795632159,-9.091981,3.5410242,0.2705448
108,1436795632160,-9.097368,3.5488055,0.24959552
109,1436795632161,-9.102157,3.5703533,0.24540567
110,1436795632164,-9.1033535,3.5577838,0.25797522
111,1436795632181,-9.069835,3.5661635,0.29448682
112,1436795632202,-9.093178,3.5811272,0.28790274
113,1436795632217,-9.056666,3.5996823,0.2885013
114,1436795632238,-9.027936,3.6176388,0.2741361
115,1436795632259,-8.995614,3.6284127,0.28072014
116,1436795632311,-9.001001,3.6152446,0.2908955
117,1436795632312,-9.059659,3.6098576,0.31603462
118,1436795632319,-9.058462,3.6014779,0.31663316
119,1436795632338,-9.027936,3.5757403,0.3238158
120,1436795632362,-9.033323,3.5871127,0.30107087
121,1436795632381,-9.033921,3.5613751,0.29508537
122,1436795632401,-9.085397,3.5607765,0.29987377
123,1436795632420,-9.074623,3.5769374,0.31663316
124,1436795632440,-9.059659,3.5613751,0.29987377
125,1436795632461,-9.068638,3.5194764,0.30526072
126,1436795632480,-9.061455,3.5284548,0.30645782
127,1436795632501,-9.078813,3.5122938,0.28909984
128,1436795632520,-9.108142,3.5248635,0.30945057
129,1436795632543,-9.109938,3.5009215,0.28790274
130,1436795632562,-9.077616,3.5045128,0.2801216
131,1436795632577,-9.06744,3.506907,0.28550854
132,1436795632598,-9.113529,3.5224693,0.2681506
133,1436795632623,-9.070433,3.5164838,0.27234045
134,1436795632641,-9.102755,3.5033157,0.29867667
135,1436795632658,-9.123704,3.489549,0.31244332
136,1436795632678,-9.116522,3.4859576,0.30166942
137,1436795632698,-9.077017,3.4925418,0.31004912
138,1436795632724,-9.10455,3.4877534,0.31184477
139,1436795632744,-9.0716305,3.5009215,0.32202014
140,1436795632764,-9.094376,3.5075054,0.320823
141,1436795632779,-9.114127,3.513491,0.31124622
142,1436795632872,-9.018359,3.5170822,0.33518824
143,1436795632873,-9.013571,3.489549,0.29688102
144,1436795632874,-9.136872,3.506907,0.27832595
145,1436795632875,-9.211691,3.4991257,0.25318682
146,1436795632910,-9.167996,3.502717,0.25558102
147,1436795632911,-9.066842,3.5045128,0.29149407
148,1436795632929,-9.109339,3.4901476,0.36152446
149,1436795632943,-9.098565,3.4811692,0.3776853
150,1436795632959,-9.0842,3.5063083,0.3537433
151,1436795632979,-9.054273,3.5691562,0.3597288
152,1436795633000,-8.966286,3.6355953,0.32202014
153,1436795633021,-9.005191,3.685275,0.27593175
154,1436795633039,-9.009979,3.6649241,0.25079262
155,1436795633059,-9.009381,3.6828809,0.23343466
156,1436795633079,-8.98903,3.6709096,0.25198972
157,1436795633101,-9.066243,3.6457705,0.25079262
158,1436795633121,-9.061455,3.6134489,0.25857377
159,1436795633142,-9.063251,3.627814,0.28311434
160,1436795633162,-9.056067,3.5859156,0.2825158
161,1436795633181,-9.045294,3.6044707,0.29209262
162,1436795633202,-9.056666,3.6098576,0.26874915
163,1436795633223,-9.043498,3.594894,0.2777274
164,1436795633241,-9.054273,3.5649664,0.2693477
165,1436795633262,-9.09617,3.5482068,0.2861071
166,1436795633282,-9.1033535,3.5458126,0.29568392
167,1436795633300,-9.111733,3.560178,0.31783026
168,1436795633320,-9.076419,3.5571852,0.31124622
169,1436795633342,-9.044696,3.550601,0.3184288
170,1436795633360,-9.035119,3.551798,0.338181
171,1436795633379,-9.051279,3.5793316,0.3369839
172,1436795633398,-9.042301,3.5775359,0.33758244
173,1436795633419,-9.018359,3.5823243,0.30107087
174,1436795633438,-9.054273,3.6062663,0.30825347
175,1436795633462,-9.078215,3.6194344,0.30107087
176,1436795633481,-9.046491,3.6355953,0.2908955
177,1436795633499,-9.042301,3.654749,0.29029694
178,1436795633520,-8.9998045,3.6535518,0.26994625
179,1436795633542,-8.993818,3.6583402,0.28191724
180,1436795633563,-9.041702,3.6619315,0.27952304
181,1436795633579,-9.027337,3.6673183,0.29388827
182,1436795633648,-9.074024,3.66253,0.31304187
183,1436795633649,-9.0315275,3.6493618,0.30705637
184,1436795633650,-9.012374,3.6164417,0.34117374
185,1436795633659,-8.998607,3.6062663,0.32441434
186,1436795633683,-9.060856,3.5703533,0.34715924
187,1436795633702,-9.073426,3.5535939,0.32800564
188,1436795633721,-9.090185,3.57993,0.33638534
189,1436795633739,-9.062652,3.5595794,0.31543607
190,1436795633759,-8.98903,3.5835214,0.30705637
191,1436795633781,-9.020754,3.5643678,0.31364042
192,1436795633801,-9.120112,3.6152446,0.27114335
193,1436795633820,-9.157822,3.5865142,0.2693477
194,1436795633840,-9.117719,3.5811272,0.29807812
195,1436795633862,-9.010578,3.550601,0.320823
196,1436795633881,-9.026739,3.5302503,0.3788824
197,1436795633902,-9.077017,3.5482068,0.3854665
198,1436795633921,-9.048286,3.594894,0.36511576
199,1436795633943,-9.009979,3.6002808,0.35673606
200,1436795633962,-8.932168,3.6445735,0.30885202
201,1436795633982,-9.04709,3.6709096,0.26396075
202,1436795634002,-9.053075,3.6619315,0.2669535
203,1436795634024,-9.066842,3.6601357,0.26515785
204,1436795634042,-9.012972,3.6469676,0.26755205
205,1436795634062,-9.076419,3.6092591,0.29149407
206,1436795634082,-9.057265,3.6044707,0.29328972
207,1436795634101,-9.07582,3.5924997,0.30705637
208,1436795634121,-9.06744,3.5739446,0.34476504
209,1436795634145,-9.082404,3.5661635,0.38486794
210,1436795634164,-9.020754,3.5739446,0.3854665
211,1436795634184,-8.98903,3.6349967,0.3369839
212,1436795634202,-8.991425,3.6457705,0.28790274
213,1436795634221,-9.078813,3.6846764,0.26755205
214,1436795634240,-9.097368,3.6750996,0.25977087
215,1436795634262,-9.054871,3.6314054,0.2765303
216,1436795634293,-9.028535,3.6008794,0.34835634
217,1436795634343,-9.04709,3.5763388,0.3842694
218,1436795634354,-9.050681,3.5936968,0.38187516
219,1436795634355,-9.017162,3.632004,0.3573346
220,1436795634363,-9.007586,3.6541502,0.30585927
221,1436795634382,-8.989629,3.66672,0.29029694
222,1436795634402,-9.032724,3.643975,0.28431144
223,1436795634419,-9.060856,3.6445735,0.30406362
224,1436795634440,-9.036316,3.6152446,0.31603462
225,1436795634463,-9.027936,3.5757403,0.32561144
226,1436795634480,-9.030331,3.5541923,0.30945057
227,1436795634502,-9.064447,3.5625722,0.29269117
228,1436795634521,-9.068638,3.5655649,0.26635495
229,1436795634544,-9.102157,3.5476084,0.26994625
230,1436795634562,-9.084799,3.5350387,0.25019407
231,1436795634582,-9.117719,3.537433,0.27593175
232,1436795634603,-9.105747,3.5206735,0.2705448
233,1436795634623,-9.085397,3.518878,0.2669535
234,1436795634643,-9.142858,3.5314474,0.25139117
235,1436795634662,-9.0794115,3.5350387,0.26994625
236,1436795634683,-8.97646,3.5434184,0.2621651
237,1436795634703,-9.02614,3.5194764,0.25558102
238,1436795634723,-9.143456,3.532046,0.24241292
239,1436795634744,-9.208698,3.5302503,0.23223756
240,1436795634761,-9.134478,3.517681,0.20410569
241,1436795634783,-9.064447,3.5236664,0.25019407
242,1436795634802,-9.03452,3.4997244,0.27832595
243,1436795634822,-9.063849,3.4823663,0.29029694
244,1436795634844,-9.09617,3.5206735,0.29209262
245,1436795634862,-9.062054,3.5458126,0.2705448
246,1436795634881,-9.000402,3.5643678,0.23642741
247,1436795634909,-9.097368,3.6332011,0.207697
248,1436795634921,-9.064447,3.6152446,0.18255788
249,1436795634943,-9.053674,3.6002808,0.20231004
250,1436795635084,-9.037513,3.5625722,0.20231004
251,1436795635085,-9.068638,3.5063083,0.22744916
252,1436795635086,-9.075222,3.4691982,0.24959552
253,1436795635087,-9.102157,3.4195185,0.24121583
254,1436795635088,-9.123106,3.3925838,0.27114335
255,1436795635089,-9.174581,3.3482912,0.23942018
256,1436795635090,-9.087791,3.2662897,0.25617957
257,1436795635168,-9.3104515,3.1986535,0.23223756
258,1436795635169,-9.198523,3.0472202,0.24121583
259,1436795635170,-9.31943,3.0011318,0.25019407
260,1436795635171,-9.625888,2.9496565,0.2825158
261,1436795635191,-9.800665,2.7329812,0.3321955
262,1436795635202,-10.179547,2.3708582,0.36152446
263,1436795635221,-10.337564,1.9937714,0.374094
264,1436795635240,-10.000581,1.9632454,0.39205053
265,1436795635263,-9.895236,1.939902,0.43754035
266,1436795635280,-9.644443,2.0512323,0.47285482
267,1436795635302,-9.335591,2.3307555,0.44472298
268,1436795635321,-9.0554695,2.6641479,0.3693056
269,1436795635341,-8.6496525,3.0148985,0.24361002
270,1436795635375,-8.241441,3.5954924,0.15741876
271,1436795635448,-7.9822683,4.1701007,-0.108936176
272,1436795635449,-7.2227077,5.0547585,-0.40342298
273,1436795635450,-6.8827314,5.951387,-0.63206923
274,1436795635451,-6.733692,6.235698,-0.6991069
275,1436795635459,-6.6684504,6.408081,-0.8050503
276,1436795635479,-6.3769565,6.8342485,-0.96905315
277,1436795635499,-6.117784,7.517793,-1.1300632
278,1436795635519,-5.832874,7.9224133,-1.2419921
279,1436795635539,-5.729325,7.9170265,-1.2569559
280,1436795635560,-5.8268886,7.762002,-1.2545617
281,1436795635579,-6.0627174,7.577648,-1.2413936
282,1436795635599,-6.319495,7.631518,-1.3730747
283,1436795635619,-6.167464,7.6973586,-1.4520833
284,1436795635639,-6.203975,7.6949644,-1.3910311
285,1436795635659,-5.913678,7.6231384,-1.1905168
286,1436795635679,-5.3881507,7.762002,-0.94570965
287,1436795635699,-4.895544,7.8996687,-0.7110779
288,1436795635719,-4.9164934,7.9726915,-0.3286042
289,1436795635739,-5.681441,8.497621,0.2160767
290,1436795635759,-5.9837084,8.966286,0.81343
291,1436795635779,-4.530428,8.81605,1.1851299
292,1436795635799,-4.1162314,8.766968,1.4580688
293,1436795635819,-4.5280337,8.631097,1.70946
294,1436795635839,-5.4043117,9.054871,1.9512744
295,1436795635861,-6.253655,9.532514,2.1888988
296,1436795635881,-5.275025,9.3978405,2.3241713
297,1436795635904,-3.6529531,9.035717,2.3918076
298,1436795635934,-3.8977604,8.892664,2.415151
299,1436795635949,-4.213795,8.725668,2.3942018
300,1436795635962,-4.8907557,8.698733,2.2703018
301,1436795635982,-5.3516393,8.756793,2.0602105
302,1436795636003,-5.2079873,8.448539,1.8315643
303,1436795636022,-4.871602,8.030751,1.7208325
304,1436795636042,-5.275025,7.9032598,1.7244238
305,1436795636062,-5.182848,7.891887,1.6460136
306,1436795636085,-5.1026425,7.825448,1.6101006
307,1436795636105,-5.5288105,7.732673,1.666963
308,1436795636124,-5.628768,7.8158712,1.7459716
309,1436795636146,-5.266645,7.8769236,1.8471266
