id,attr_time,attr_x,attr_y,attr_z
1,1436977877419,-8.375516,4.821324,0.3298013
2,1436977877439,-8.3821,4.8021703,0.3854665
3,1436977877459,-8.391078,4.76506,0.40581718
4,1436977877479,-8.421604,4.745308,0.42556936
5,1436977877499,-8.410232,4.76087,0.41599256
6,1436977877519,-8.459313,4.7830167,0.36750996
7,1436977877539,-8.42759,4.821324,0.30585927
8,1436977877559,-8.4108305,4.8428717,0.29568392
9,1436977877579,-8.368932,4.8620253,0.30286652
10,1436977877599,-8.356362,4.859032,0.3561375
11,1436977877619,-8.385692,4.8297033,0.3573346
12,1436977877639,-8.370728,4.820725,0.40282443
13,1436977877659,-8.379706,4.803367,0.38726214
14,1436977877679,-8.415619,4.779425,0.39624038
15,1436977877699,-8.437167,4.789002,0.36032736
16,1436977877721,-8.437167,4.775235,0.35254622
17,1436977877743,-8.428188,4.770447,0.34596214
18,1436977877764,-8.437167,4.7620673,0.34356794
19,1436977877781,-8.433576,4.741118,0.3561375
20,1436977877803,-8.479065,4.720767,0.37588966
21,1436977877821,-8.471284,4.7141833,0.39624038
22,1436977877910,-8.478467,4.7429137,0.3824737
23,1436977877911,-8.446145,4.772841,0.3561375
24,1436977877912,-8.470686,4.823119,0.3321955
25,1436977877913,-8.352771,4.827309,0.30346507
26,1436977877920,-8.361151,4.8602295,0.29328972
27,1436977877939,-8.344392,4.8620253,0.31783026
28,1436977877959,-8.418014,4.8440685,0.29867667
29,1436977877979,-8.55987,4.8440685,0.30286652
30,1436977877999,-8.455123,4.7925935,0.3681085
31,1436977878019,-8.353969,4.808754,0.3669114
32,1436977878040,-8.347384,4.8404775,0.34117374
33,1436977878065,-8.391677,4.8662148,0.35254622
34,1436977878079,-8.356961,4.8985367,0.3752911
35,1436977878099,-8.280347,4.8919525,0.36870706
36,1436977878119,-8.317456,4.9027267,0.37588966
37,1436977878139,-8.365939,4.8985367,0.3429694
38,1436977878159,-8.397662,4.9182887,0.3716998
39,1436977878179,-8.333019,4.8620253,0.36631286
40,1436977878199,-8.330027,4.863222,0.3537433
41,1436977878219,-8.409035,4.8668137,0.3609259
42,1436977878240,-8.388684,4.8279076,0.3405752
43,1436977878259,-8.358158,4.8338933,0.3645172
44,1436977878279,-8.347982,4.8458643,0.3633201
45,1436977878300,-8.394072,4.8524485,0.3429694
46,1436977878320,-8.409035,4.83509,0.3357868
47,1436977878340,-8.41921,4.7758336,0.36152446
48,1436977878360,-8.436568,4.7638626,0.3573346
49,1436977878380,-8.452729,4.7429137,0.374094
50,1436977878400,-8.476072,4.7429137,0.39504328
51,1436977878420,-8.44016,4.7668557,0.3878607
52,1436977878440,-8.436568,4.7740383,0.38307226
53,1436977878460,-8.404246,4.766257,0.41299978
54,1436977878480,-8.389283,4.7961845,0.37588966
55,1436977878500,-8.401254,4.805163,0.37110126
56,1436977878521,-8.385692,4.8219223,0.34955344
57,1436977878544,-8.416218,4.8015714,0.35194764
58,1436977878567,-8.402451,4.791396,0.3465607
59,1436977878581,-8.44375,4.7937903,0.34596214
60,1436977878714,-8.440758,4.7818193,0.3286042
61,1436977878715,-8.429984,4.753089,0.35194764
62,1436977878716,-8.418014,4.745308,0.37110126
63,1436977878717,-8.444948,4.7381253,0.3298013
64,1436977878718,-8.486847,4.742315,0.3172317
65,1436977878719,-8.4826565,4.7297454,0.320823
66,1436977878723,-8.450933,4.7494974,0.30047232
67,1436977878740,-8.4347725,4.7800236,0.3309984
68,1436977878760,-8.412626,4.785411,0.29987377
69,1436977878780,-8.409035,4.7896004,0.32022446
70,1436977878800,-8.362348,4.8297033,0.32142156
71,1436977878820,-8.376115,4.808754,0.29987377
72,1436977878840,-8.364143,4.8015714,0.30406362
73,1436977878860,-8.455722,4.796783,0.25857377
74,1436977878880,-8.588001,4.7985787,0.27473465
75,1436977878900,-8.515577,4.767454,0.3172317
76,1436977878920,-8.380903,4.744709,0.31783026
77,1436977878940,-8.367735,4.783615,0.3238158
78,1436977878960,-8.417415,4.8225207,0.30585927
79,1436977878980,-8.36175,4.803367,0.32621
80,1436977879000,-8.337209,4.8027687,0.3321955
81,1436977879021,-8.405443,4.8147397,0.33159694
82,1436977879040,-8.441956,4.780622,0.3417723
83,1436977879060,-8.461707,4.76925,0.3286042
84,1436977879082,-8.455123,4.783615,0.3321955
85,1436977879100,-8.411429,4.7788267,0.30765492
86,1436977879120,-8.444349,4.8069587,0.2873042
87,1436977879140,-8.464102,4.820725,0.30107087
88,1436977879160,-8.394072,4.8147397,0.3286042
89,1436977879181,-8.368334,4.8261123,0.3357868
90,1436977879201,-8.384495,4.818331,0.3196259
91,1436977879221,-8.443152,4.808754,0.30645782
92,1436977879241,-8.428188,4.799177,0.32142156
93,1436977879261,-8.441357,4.7949877,0.31483752
94,1436977879282,-8.445546,4.796783,0.35254622
95,1436977879301,-8.424597,4.771644,0.3633201
96,1436977879328,-8.389283,4.794389,0.3764882
97,1436977879343,-8.389881,4.8021703,0.41479546
98,1436977879365,-8.397064,4.7776294,0.40761283
99,1436977879383,-8.399458,4.7919946,0.39923313
100,1436977879402,-8.407838,4.7907977,0.39983168
101,1436977879432,-8.400655,4.815338,0.362123
102,1436977879443,-8.406641,4.823718,0.35075054
103,1436977879573,-8.387487,4.818331,0.34356794
104,1436977879574,-8.403049,4.7901993,0.3453636
105,1436977879575,-8.419808,4.770447,0.35553896
106,1436977879576,-8.428188,4.7518916,0.36152446
107,1436977879577,-8.4347725,4.7405195,0.3776853
108,1436977879578,-8.416218,4.7548847,0.37948096
109,1436977879582,-8.454525,4.759673,0.3693056
110,1436977879601,-8.450335,4.771045,0.362123
111,1436977879621,-8.425795,4.780622,0.31543607
112,1436977879641,-8.425196,4.7830167,0.3417723
113,1436977879661,-8.418014,4.7722425,0.33877954
114,1436977879681,-8.430583,4.766257,0.3477578
115,1436977879701,-8.43178,4.772841,0.3752911
116,1436977879721,-8.39467,4.7614684,0.3693056
117,1436977879741,-8.435371,4.7644615,0.37588966
118,1436977879761,-8.414422,4.748899,0.35194764
119,1436977879781,-8.450933,4.768651,0.31663316
120,1436977879801,-8.438364,4.7309427,0.33159694
121,1436977879821,-8.451532,4.732738,0.30166942
122,1436977879841,-8.607155,4.729147,0.320823
123,1436977879861,-8.5383215,4.6764746,0.39564183
124,1436977879881,-8.4108305,4.671686,0.40761283
125,1436977879901,-8.400057,4.6860514,0.40880993
126,1436977879921,-8.449138,4.7046065,0.39624038
127,1436977879941,-8.417415,4.7417164,0.37828386
128,1436977879961,-8.344392,4.7800236,0.36511576
129,1436977879981,-8.403648,4.8039656,0.32561144
130,1436977880001,-8.424597,4.8039656,0.29628247
131,1436977880021,-8.443152,4.7901993,0.28072014
132,1436977880041,-8.467693,4.7698483,0.29927522
133,1436977880061,-8.387487,4.727351,0.33399114
134,1436977880081,-8.429385,4.7387238,0.30645782
135,1436977880102,-8.495825,4.746505,0.2908955
136,1436977880122,-8.449138,4.75668,0.30286652
137,1436977880142,-8.412027,4.7937903,0.31364042
138,1436977880162,-8.382699,4.799177,0.25917232
139,1436977880182,-8.441956,4.7979803,0.24301147
140,1436977880202,-8.436568,4.8069587,0.24301147
141,1436977880228,-8.458116,4.741118,0.2741361
142,1436977880248,-8.488044,4.7046065,0.27353755
143,1436977880269,-8.489241,4.6662993,0.31064767
144,1436977880288,-8.488044,4.6950297,0.3184288
145,1436977880306,-8.48146,4.71538,0.32441434
146,1436977880330,-8.431181,4.747702,0.31543607
147,1436977880433,-8.44016,4.789002,0.29807812
148,1436977880434,-8.415619,4.784812,0.2777274
149,1436977880435,-8.410232,4.8147397,0.29388827
150,1436977880436,-8.398261,4.823119,0.27952304
151,1436977880437,-8.416816,4.8279076,0.272939
152,1436977880442,-8.364742,4.831499,0.25378537
153,1436977880462,-8.371326,4.845266,0.25857377
154,1436977880482,-8.400655,4.8458643,0.23942018
155,1436977880502,-8.397064,4.8422728,0.2741361
156,1436977880522,-8.41921,4.841076,0.25438392
157,1436977880542,-8.4234,4.8081555,0.2765303
158,1436977880568,-8.432977,4.795586,0.2873042
159,1436977880625,-8.423999,4.7698483,0.28790274
160,1436977880626,-8.446744,4.7764325,0.30945057
161,1436977880627,-8.420407,4.767454,0.29987377
162,1436977880644,-8.423999,4.781221,0.30226797
163,1436977880662,-8.447941,4.7907977,0.31543607
164,1436977880683,-8.416218,4.7842135,0.32022446
165,1436977880702,-8.424597,4.76506,0.338181
166,1436977880722,-8.432977,4.7860093,0.3573346
167,1436977880742,-8.380304,4.766257,0.3298013
168,1436977880762,-8.445546,4.7746367,0.35434186
169,1436977880782,-8.405443,4.7734394,0.3513491
170,1436977880802,-8.500014,4.7866077,0.31064767
171,1436977880822,-8.569447,4.7860093,0.3585317
172,1436977880842,-8.413225,4.754286,0.39384618
173,1436977880876,-8.333019,4.789002,0.39025488
174,1436977880882,-8.400057,4.815338,0.3728969
175,1436977880902,-8.395866,4.8189297,0.39145198
176,1436977880922,-8.327632,4.824915,0.40282443
177,1436977880942,-8.346786,4.851251,0.39145198
178,1436977880962,-8.380903,4.8919525,0.3597288
179,1436977880982,-8.37372,4.905121,0.338181
180,1436977881002,-8.3551655,4.917092,0.350152
181,1436977881022,-8.318055,4.8865657,0.3393781
182,1436977881042,-8.318055,4.8781857,0.3357868
