id,attr_time,attr_x,attr_y,attr_z
1,1436985153407,-0.078410104,9.585785,-1.1540052
2,1436985153427,-0.10654198,9.514558,-0.9223662
3,1436985153447,-0.08798691,9.443929,-0.89543146
4,1436985153542,-0.142455,9.42238,-0.87687635
5,1436985153543,-0.25139117,9.41879,-0.8888474
6,1436985153544,-0.26036942,9.592369,-0.8122329
7,1436985153545,-0.32800564,9.904813,-0.9091981
8,1436985153556,-0.3489549,10.010756,-1.0839748
9,1436985153567,-0.2717419,9.933543,-1.2090719
10,1436985153586,-0.16220717,9.785701,-1.2192472
11,1436985153606,-0.14185645,9.600749,-1.0690111
12,1436985153626,-0.17118542,9.64983,-0.95947635
13,1436985153646,-0.20949265,9.66659,-0.9391256
14,1436985153668,-0.23044191,9.59177,-0.931943
15,1436985153686,-0.2100912,9.539697,-0.9415198
16,1436985153710,-0.18974048,9.537302,-0.9259575
17,1436985153733,-0.17178397,9.634268,-0.8535329
18,1436985153751,-0.18195933,9.792884,-0.8750807
19,1436985153768,-0.18435353,9.874885,-1.0085574
20,1436985153787,-0.12090719,9.824008,-1.1013328
21,1436985153808,-0.05267244,9.690532,-1.0672154
22,1436985153832,-0.022146367,9.648034,-0.9720459
23,1436985153848,-0.10235212,9.642049,-0.98820674
24,1436985153867,-0.14903906,9.616311,-1.0462662
25,1436985153886,-0.14784196,9.509769,-0.98222125
26,1436985153907,-0.17477672,9.431957,-0.90381116
27,1436985153928,-0.25139117,9.524733,-0.7386112
28,1436985153947,-0.3184288,9.670779,-0.75596917
29,1436985153967,-0.362123,9.796474,-0.93254155
30,1436985153988,-0.3513491,9.818622,-0.9816227
31,1436985154009,-0.32920274,9.901221,-1.0301052
32,1436985154097,-0.26156655,9.993997,-1.1198878
33,1436985154098,-0.18255788,9.982624,-1.192911
34,1436985154099,-0.12749124,9.855133,-1.168969
35,1436985154100,-0.0700304,9.698313,-1.1216835
36,1436985154107,-0.04129998,9.593566,-1.0779893
37,1436985154129,-0.06584055,9.526528,-0.9935937
38,1436985154147,-0.15741876,9.347562,-0.84455466
39,1436985154169,-0.18435353,9.350554,-0.7350199
40,1436985154188,-0.23104046,9.524733,-0.56982
41,1436985154207,-0.2837129,9.755175,-0.57400984
42,1436985154228,-0.29448682,9.956886,-0.7188591
43,1436985154252,-0.25498247,9.969456,-0.94092125
44,1436985154269,-0.18315643,9.946711,-1.0498575
45,1436985154298,-0.13347675,9.860519,-1.1067197
46,1436985154320,-0.12749124,9.701904,-1.0235212
47,1436985154327,-0.13587095,9.625289,-0.90141696
48,1436985154348,-0.19692309,9.595961,-0.89423436
49,1436985154370,-0.26515785,9.610924,-0.9068039
50,1436985154389,-0.29568392,9.530719,-0.9379285
51,1436985154409,-0.31423897,9.406818,-0.8655039
52,1436985154428,-0.29448682,9.423578,-0.7368156
53,1436985154451,-0.33758244,9.539098,-0.64463884
54,1436985154468,-0.33758244,9.743204,-0.64942724
55,1436985154487,-0.3333926,9.868899,-0.78170687
56,1436985154507,-0.25737667,9.870096,-0.9696517
57,1436985154527,-0.25797522,9.869498,-1.1204864
58,1436985154548,-0.20829555,9.841965,-1.1659763
59,1436985154567,-0.22445641,9.776124,-1.1737574
60,1436985154587,-0.29209262,9.668983,-1.1941081
61,1436985154657,-0.22385786,9.505579,-1.1420342
