id,attr_time,attr_x,attr_y,attr_z
1,1436289167423,-7.843405,5.533,1.1701661
2,1436289167433,-7.854179,5.593454,1.1593921
3,1436289167453,-7.85777,5.6006365,1.151611
4,1436289167473,-7.7919292,5.5820813,1.1647792
5,1436289167493,-7.8212585,5.5982423,1.1737574
6,1436289167513,-7.835025,5.5946507,1.158195
7,1436289167534,-7.8452005,5.5623293,1.1797429
8,1436289167553,-7.767389,5.5826797,1.2108675
9,1436289167571,-7.7081323,5.6347537,1.2162545
10,1436289167594,-7.73806,5.6425347,1.1857284
11,1436289167615,-7.787141,5.601235,1.1857284
12,1436289167633,-7.8116817,5.5802855,1.1761516
13,1436289167652,-7.8224554,5.547365,1.1719618
14,1436289167670,-7.841609,5.525219,1.1791444
15,1436289167702,-7.8853035,5.5060654,1.1953052
16,1436289167719,-7.904457,5.4647655,1.2030864
17,1436289167739,-7.9050555,5.467758,1.2324153
18,1436289167752,-7.8050976,5.486912,1.2683283
19,1436289167771,-7.8212585,5.521628,1.2605472
20,1436289167792,-7.8422074,5.5485625,1.2773066
21,1436289167811,-7.826047,5.563526,1.2378023
22,1436289167831,-7.863157,5.5898623,1.2114661
23,1436289167851,-7.8009076,5.5737014,1.2599486
24,1436289167875,-7.705738,5.565322,1.2785037
25,1436289167895,-7.7440453,5.557541,1.3036429
26,1436289167911,-7.801506,5.5180364,1.2814964
27,1436289167935,-7.8128786,5.5407815,1.2270284
28,1436289167955,-7.817667,5.5826797,1.1953052
29,1436289167975,-7.8266454,5.6323595,1.1821371
30,1436289167995,-7.7745714,5.617396,1.234211
31,1436289168015,-7.7344685,5.6018333,1.2090719
32,1436289168034,-7.854179,5.580884,1.1611878
33,1436289168054,-7.8835077,5.5443726,1.1438298
34,1436289168072,-7.900267,5.5126495,1.1701661
35,1436289168095,-7.8571715,5.521628,1.1617863
36,1436289168113,-7.844003,5.5383873,1.1659763
37,1436289168132,-7.8595657,5.5365915,1.1833342
38,1436289168153,-7.8607626,5.5120506,1.1815386
39,1436289168175,-7.8829093,5.4671597,1.1869255
40,1436289168194,-7.887099,5.4539914,1.2150574
41,1436289168216,-7.868544,5.485116,1.2324153
42,1436289168234,-7.821857,5.5288105,1.2192472
43,1436289168254,-7.7847466,5.635352,1.1755531
44,1436289168274,-7.8086886,5.7784057,1.033098
45,1436289168296,-7.873931,5.759252,1.0378864
46,1436289168314,-7.838018,5.6706667,1.1366472
47,1436289168333,-7.7865424,5.547365,1.2922704
48,1436289168399,-7.744644,5.4701524,1.4197617
49,1436289168400,-7.757812,5.403115,1.4939818
50,1436289168401,-7.801506,5.336077,1.4873978
51,1436289168412,-7.8344264,5.3223104,1.4622587
52,1436289168437,-7.8589673,5.4144874,1.3563153
53,1436289168454,-7.8386164,5.556942,1.2707225
54,1436289168472,-7.8009076,5.644929,1.1563994
55,1436289168492,-7.81647,5.6778493,1.1384429
56,1436289168516,-7.8308353,5.6485205,1.1264719
57,1436289168532,-7.867945,5.6497173,1.1390414
58,1436289168554,-7.8769236,5.577293,1.240795
59,1436289168572,-7.772177,5.53719,1.3204023
60,1436289168592,-7.711125,5.5826797,1.2988545
61,1436289168615,-7.711125,5.6203885,1.2378023
62,1436289168635,-7.7973166,5.5401826,1.2773066
63,1436289168655,-7.872135,5.468955,1.3180081
64,1436289168675,-7.890092,5.425261,1.3479356
65,1436289168695,-7.807492,5.4647655,1.3156139
66,1436289168715,-7.8039002,5.5605335,1.2593501
67,1436289168736,-7.7919292,5.6461263,1.1575965
68,1436289168756,-7.848193,5.680842,1.1623849
69,1436289168773,-7.7931266,5.6982,1.1575965
70,1436289168795,-7.7637978,5.674258,1.1965023
71,1436289168815,-7.7757688,5.6281695,1.2425907
72,1436289168835,-7.778163,5.6305637,1.2449849
73,1436289168853,-7.726089,5.6826377,1.246182
74,1436289168876,-7.7344685,5.6760535,1.2072762
75,1436289168896,-7.8487916,5.5844755,1.2324153
76,1436289168916,-7.855974,5.486912,1.3072342
77,1436289168936,-7.849989,5.4246626,1.3844471
78,1436289168969,-7.8188643,5.436035,1.3910311
79,1436289168983,-7.724293,5.5270147,1.3461399
80,1436289168993,-7.752425,5.603629,1.2964603
81,1436289169012,-7.8469963,5.619191,1.2755109
82,1436289169032,-7.8248496,5.589264,1.292869
83,1436289169052,-7.763199,5.6245785,1.3078327
84,1436289169083,-7.693767,5.680842,1.3000516
85,1436289169101,-7.755418,5.683236,1.3024458
