id,attr_time,attr_x,attr_y,attr_z
1,1436609875209,-9.257181,1.079785,1.9081788
2,1436609875229,-9.258977,1.0851719,1.9015948
3,1436609875249,-9.250597,1.073201,1.9009962
4,1436609875269,-9.221867,1.074398,1.8800468
5,1436609875289,-9.218874,1.1097125,1.8938135
6,1436609875308,-9.240421,1.0977415,1.8968062
7,1436609875328,-9.244612,1.067814,1.846528
8,1436609875349,-9.251195,1.0869676,1.8513165
9,1436609875369,-9.276933,1.0654198,1.8662802
10,1436609875386,-9.245809,1.122282,1.8950106
11,1436609875406,-9.200318,1.1258733,1.8854338
12,1436609875428,-9.194333,1.0899603,1.8154035
13,1436609875452,-9.234436,1.0929531,1.87047
14,1436609875472,-9.211093,1.0749966,1.8884265
15,1436609875491,-9.274539,1.1306617,1.8866309
16,1436609875509,-9.251794,1.1150994,1.875857
17,1436609875535,-9.263166,1.0875661,1.881244
18,1436609875546,-9.23264,1.0869676,1.903989
19,1436609875568,-9.229648,1.0827777,1.9111716
20,1436609875586,-9.240421,1.0821792,1.9255368
21,1436609875606,-9.233239,1.0767922,1.9315223
22,1436609875628,-9.259575,1.0845734,1.9255368
23,1436609875649,-9.233239,1.0905589,1.9135658
24,1436609875666,-9.207501,1.1025299,1.9375077
25,1436609875687,-9.224859,1.1043255,1.9027919
26,1436609875707,-9.205706,1.1019313,1.9273324
27,1436609875729,-9.231443,1.1282675,1.9452889
28,1436609875774,-9.247005,1.127669,1.9357121
29,1436609875775,-9.23264,1.1133038,1.9381063
30,1436609875798,-9.22426,1.1115081,1.9201498
31,1436609875806,-9.189545,1.1097125,1.905186
32,1436609875923,-9.1590185,1.0570401,1.9273324
33,1436609875928,-9.163807,1.0749966,1.9093759
34,1436609875929,-9.172785,1.0630256,1.9261353
35,1436609875930,-9.19134,1.0785879,1.9363106
36,1436609875931,-9.188946,1.0702082,1.9446903
37,1436609875932,-9.206305,1.0773908,1.934515
38,1436609875946,-9.200318,1.103727,1.9536686
39,1436609875966,-9.208099,1.0720038,1.951873
40,1436609875986,-9.22426,1.0851719,1.9841946
41,1436609876006,-9.212888,1.103727,1.9931729
42,1436609876027,-9.248801,1.1121067,1.9925743
43,1436609876047,-9.247005,1.1043255,1.9985598
44,1436609876066,-9.231443,1.1121067,1.9859903
45,1436609876090,-9.193734,1.091756,1.9901801
46,1436609876106,-9.203311,1.0905589,1.9129672
47,1436609876147,-9.1751795,1.0606314,1.9237411
48,1436609876148,-9.200917,1.0887632,1.9907787
49,1436609876167,-9.202114,1.0887632,1.977012
50,1436609876190,-9.247005,1.0941502,1.9871874
51,1436609876206,-9.255385,1.1127052,2.0213048
52,1436609876228,-9.245809,1.0995371,2.03567
53,1436609876248,-9.246407,1.0779893,2.0159178
54,1436609876271,-9.228451,1.0791864,2.0027497
55,1436609876292,-9.209297,1.0827777,2.0057425
56,1436609876311,-9.221268,1.1073183,2.0165164
57,1436609876327,-9.151836,1.0887632,2.030283
58,1436609876372,-9.150639,1.0911574,2.0093338
59,1436609876373,-9.167398,1.1043255,1.9877859
60,1436609876385,-9.138668,1.0857705,2.0033484
61,1436609876405,-9.1829605,1.1174936,2.0440497
62,1436609876425,-9.217676,1.1031284,2.0500352
63,1436609876447,-9.23264,1.115698,2.0416555
64,1436609876468,-9.233837,1.115698,2.0482395
65,1436609876491,-9.229648,1.1162965,2.0416555
66,1436609876507,-9.200917,1.1192893,2.0350714
67,1436609876531,-9.184157,1.115698,1.9931729
68,1436609876551,-9.163208,1.1258733,1.9859903
69,1436609876571,-9.172187,1.1186907,1.9913772
70,1436609876586,-9.181764,1.1252748,1.9776106
71,1436609876611,-9.185355,1.1109096,1.9818004
72,1436609876631,-9.1829605,1.103727,2.0087352
73,1436609876650,-9.219472,1.0827777,2.0087352
74,1436609876671,-9.23264,1.0989386,2.0111294
75,1436609876691,-9.218275,1.0851719,2.0374656
76,1436609876707,-9.20391,1.1007342,2.0320787
77,1436609876727,-9.200318,1.086369,2.0069396
78,1436609876750,-9.178172,1.06123,2.0296845
79,1436609876770,-9.184157,1.1025299,2.0649989
80,1436609876790,-9.17099,1.1025299,2.0332758
81,1436609876810,-9.201516,1.0845734,1.9644425
82,1436609876833,-9.183559,1.0630256,1.9734207
83,1436609876850,-9.197925,1.0791864,2.0530279
84,1436609876870,-9.232041,1.0815806,2.005144
85,1436609876889,-9.228451,1.079785,2.007538
86,1436609876912,-9.251195,1.0660183,2.019509
87,1436609876932,-9.235633,1.0618285,2.0039468
88,1436609876955,-9.23683,1.0618285,1.9913772
89,1436609876968,-9.230247,1.0486604,1.9985598
90,1436609877009,-9.233239,1.0426749,2.0021513
91,1436609877010,-9.252991,1.0426749,2.0039468
92,1436609877033,-9.247604,1.049259,2.0081367
93,1436609877047,-9.226056,1.0714053,1.9967642
94,1436609877067,-9.213487,1.0516531,1.965041
95,1436609877088,-9.197925,1.0253168,1.9674352
96,1436609877109,-9.173983,1.043872,1.9746178
97,1436609877128,-9.181165,1.0241197,1.9596541
98,1436609877151,-9.208698,1.0408791,1.970428
99,1436609877168,-9.240421,1.0522517,1.9776106
100,1436609877190,-9.240421,1.0630256,1.9764135
101,1436609877210,-9.243414,1.0522517,1.9991584
102,1436609877230,-9.226056,1.0360907,1.9835961
103,1436609877248,-9.20391,1.043872,1.9758149
104,1436609877271,-9.185953,1.0223241,1.9590555
105,1436609877291,-9.19972,1.0193313,1.941099
106,1436609877311,-9.211093,1.0372878,1.9470845
107,1436609877331,-9.214684,1.0366893,1.965041
108,1436609877351,-9.209895,1.0660183,1.9357121
109,1436609877371,-9.223662,1.0522517,1.939902
110,1436609877391,-9.211093,1.0498575,1.9087774
111,1436609877411,-9.23683,1.0498575,1.9422961
112,1436609877431,-9.240421,1.050456,1.9297266
113,1436609877451,-9.22067,1.0630256,1.910573
114,1436609877471,-9.238028,1.0672154,1.9177556
115,1436609877489,-9.221867,1.0199299,1.9063832
116,1436609877508,-9.229049,1.0588357,1.9536686
117,1436609877529,-9.207501,1.0785879,1.9393034
118,1436609877549,-9.258977,1.0791864,1.899799
119,1436609877571,-9.229648,1.0414777,1.8992004
120,1436609877591,-9.210494,1.0582372,1.9746178
121,1436609877611,-9.2069025,1.073201,1.9800048
122,1436609877629,-9.203311,1.0666169,1.9542671
123,1436609877650,-9.1829605,1.0552444,1.9524715
124,1436609877669,-9.169792,1.0378864,1.9680338
125,1436609877689,-9.205107,1.0600328,1.9536686
126,1436609877712,-9.221268,1.0570401,1.9357121
127,1436609877774,-9.235035,1.050456,1.9560628
128,1436609877775,-9.242217,1.0307038,1.9662381
129,1436609877776,-9.233239,1.027711,1.9871874
130,1436609877788,-9.19134,1.073201,1.9734207
131,1436609877811,-9.175778,1.0630256,1.939902
132,1436609877831,-9.14226,1.0684125,1.9321208
133,1436609877849,-9.14585,1.0941502,1.9177556
134,1436609877871,-9.183559,1.1007342,1.9165585
135,1436609877888,-9.173983,1.1019313,1.9027919
136,1436609877909,-9.205706,1.1127052,1.939902
137,1436609877930,-9.194333,1.1174936,1.951873
138,1436609877949,-9.202114,1.1234791,1.9818004
139,1436609877969,-9.176376,1.0947487,1.9895816
140,1436609877991,-9.134478,1.0528502,2.0189106
141,1436609878011,-9.09617,0.9708488,2.0392613
142,1436609878031,-9.048286,0.9008184,2.0961237
143,1436609878052,-8.987833,0.83617496,2.1559787
144,1436609878071,-8.922591,0.7769185,2.2451627
145,1436609878092,-8.916007,0.6991069,2.360683
146,1436609878111,-8.908825,0.6159084,2.4863784
147,1436609878132,-8.910022,0.48003745,2.5360582
