id,attr_time,attr_x,attr_y,attr_z
1,1436609875202,-9.188348,3.1495724,-0.04309563
2,1436609875223,-9.200318,3.1483753,-0.017956512
3,1436609875242,-9.160215,3.1124623,-0.024540568
4,1436609875262,-9.214086,3.1477766,-0.05746084
5,1436609875282,-9.248202,3.192668,-0.090979666
6,1436609875302,-9.23264,3.210026,-0.12150574
7,1436609875320,-9.227253,3.232771,-0.11552023
8,1436609875343,-9.199121,3.2213984,-0.14784196
9,1436609875362,-9.212888,3.2489316,-0.11671733
10,1436609875380,-9.185953,3.244742,-0.09636662
11,1436609875402,-9.129689,3.2309752,-0.11372458
12,1436609875421,-9.157223,3.2716765,-0.08619126
13,1436609875440,-9.14585,3.2585084,-0.06344634
14,1436609875459,-9.19134,3.245939,-0.05566519
15,1436609875481,-9.153033,3.2309752,-0.045489833
16,1436609875504,-9.192537,3.2549171,-0.0688333
17,1436609875519,-9.160215,3.2740707,-0.08798691
18,1436609875544,-9.141062,3.2758665,-0.05566519
19,1436609875562,-9.12131,3.271078,-0.044891283
20,1436609875580,-9.124303,3.276465,-0.05566519
21,1436609875599,-9.168595,3.2626984,-0.061052144
22,1436609875621,-9.176975,3.280655,-0.090381116
23,1436609875640,-9.166202,3.2650926,-0.10295067
24,1436609875730,-9.122507,3.247136,-0.08439561
25,1436609875731,-9.197326,3.2082303,-0.08020575
26,1436609875732,-9.176975,3.1860838,-0.076015905
27,1436609875733,-9.215282,3.1902738,-0.0796072
28,1436609875741,-9.221867,3.156755,-0.09636662
29,1436609875760,-9.244013,3.1669302,-0.09696517
30,1436609875782,-9.233837,3.1555579,-0.08020575
31,1436609875800,-9.236232,3.1411927,-0.093972415
32,1436609875826,-9.222465,3.153762,-0.060453594
33,1436609875842,-9.222465,3.1142578,-0.07062895
34,1436609875861,-9.222465,3.116652,-0.05327099
35,1436609875881,-9.197326,3.1148565,-0.044292733
36,1436609875901,-9.19553,3.0903158,-0.025139118
37,1436609875920,-9.205107,3.1124623,-0.0053869537
38,1436609875943,-9.235633,3.1160536,-0.017956512
39,1436609875963,-9.209297,3.1136594,-0.02932897
40,1436609875983,-9.199121,3.140594,-0.002992752
41,1436609876003,-9.197925,3.1483753,-0.01316811
42,1436609876025,-9.209297,3.1639376,-0.009576807
43,1436609876043,-9.236232,3.1615434,-0.024540568
44,1436609876063,-9.211691,3.176507,-0.050278235
45,1436609876081,-9.190144,3.165733,-0.059855044
46,1436609876100,-9.191938,3.1789012,-0.054468088
47,1436609876120,-9.196728,3.1789012,-0.04070143
48,1436609876140,-9.235633,3.1681273,-0.078410104
49,1436609876162,-9.187749,3.1609447,-0.091578215
50,1436609876183,-9.213487,3.153762,-0.0712275
51,1436609876203,-9.221867,3.1477766,-0.044292733
52,1436609876223,-9.242217,3.120842,-0.012569559
53,1436609876241,-9.215881,3.1304188,-0.0035913025
54,1436609876262,-9.214086,3.1334114,-0.017357962
55,1436609876282,-9.209297,3.163339,-0.040102877
56,1436609876303,-9.175778,3.1771057,-0.050278235
57,1436609876323,-9.165004,3.2040405,-0.0664391
58,1436609876345,-9.100959,3.241749,-0.093373865
59,1436609876362,-9.1668,3.2070332,-0.09696517
60,1436609876388,-9.141661,3.1860838,-0.0724246
61,1436609876452,-9.184157,3.1549592,-0.05207389
62,1436609876453,-9.2069025,3.1238346,-0.018555064
63,1436609876454,-9.193136,3.0885203,0.005985504
64,1436609876474,-9.206305,3.093907,-0.014963761
65,1436609876480,-9.248801,3.0951042,-0.04189853
66,1436609876500,-9.261371,3.1004913,-0.0712275
67,1436609876521,-9.271546,3.0933087,-0.110133275
68,1436609876540,-9.26556,3.104681,-0.109534726
69,1436609876565,-9.276933,3.0891187,-0.08678981
70,1436609876581,-9.24521,3.0639796,-0.090979666
71,1436609876601,-9.231443,3.067571,-0.08259996
72,1436609876622,-9.23683,3.0669725,-0.06584055
73,1436609876642,-9.240421,3.0538042,-0.04129998
74,1436609876663,-9.227852,3.095703,-0.049679685
75,1436609876684,-9.259575,3.1387985,-0.089782566
76,1436609876704,-9.21229,3.1531637,-0.10055647
77,1436609876724,-9.18715,3.1663318,-0.09816227
78,1436609876744,-9.175778,3.152565,-0.076015905
79,1436609876762,-9.1829605,3.153762,-0.05626374
80,1436609876783,-9.1512375,3.1555579,-0.08738836
81,1436609876802,-9.170391,3.1735144,-0.11552023
82,1436609876823,-9.203311,3.165733,-0.12509704
83,1436609876844,-9.24521,3.1603463,-0.13946225
84,1436609876865,-9.217078,3.164536,-0.17118542
85,1436609876883,-9.220071,3.1411927,-0.16519992
86,1436609876904,-9.237429,3.132813,-0.16220717
87,1436609876923,-9.235035,3.1172507,-0.142455
88,1436609876944,-9.225458,3.098097,-0.12689269
89,1436609876961,-9.222465,3.1118636,-0.11492168
90,1436609876982,-9.233837,3.1082723,-0.12569559
91,1436609877002,-9.223063,3.1495724,-0.16759412
92,1436609877022,-9.211093,3.17531,-0.2208651
93,1436609877044,-9.225458,3.2052376,-0.23582886
94,1436609877062,-9.215881,3.2213984,-0.2184709
95,1436609877082,-9.179968,3.1920695,-0.17357962
96,1436609877102,-9.202713,3.1878796,-0.17417817
97,1436609877128,-9.186552,3.1932666,-0.17298107
98,1436609877212,-9.172785,3.1872811,-0.15023616
99,1436609877213,-9.194333,3.1794999,-0.142455
100,1436609877214,-9.201516,3.1561563,-0.1364695
101,1436609877215,-9.218874,3.1878796,-0.17357962
102,1436609877222,-9.200318,3.196858,-0.23044191
103,1436609877241,-9.211691,3.259107,-0.25558102
104,1436609877263,-9.180567,3.235165,-0.23343466
105,1436609877281,-9.188348,3.205836,-0.17956513
106,1436609877301,-9.176376,3.1902738,-0.14065935
107,1436609877322,-9.19553,3.1310172,-0.12509704
108,1436609877341,-9.189545,3.1555579,-0.14185645
109,1436609877364,-9.204509,3.1783028,-0.19153613
110,1436609877383,-9.208099,3.1872811,-0.17597382
111,1436609877403,-9.239224,3.1783028,-0.17657238
112,1436609877424,-9.225458,3.1830912,-0.17776948
113,1436609877444,-9.206305,3.1675289,-0.13108255
114,1436609877466,-9.192537,3.1741128,-0.1400608
115,1436609877483,-9.199121,3.1956608,-0.11492168
116,1436609877504,-9.184756,3.2004492,-0.108936176
117,1436609877524,-9.178172,3.193865,-0.10175357
118,1436609877544,-9.200318,3.228581,-0.12270284
119,1436609877564,-9.238028,3.2208,-0.12150574
120,1436609877583,-9.234436,3.235165,-0.12808979
121,1436609877603,-9.178172,3.245939,-0.11372458
122,1436609877624,-9.199121,3.21661,-0.095169514
123,1436609877648,-9.18715,3.1902738,-0.038905777
124,1436609877663,-9.184756,3.1531637,0.016759412
125,1436609877683,-9.18715,3.1507695,0.04309563
126,1436609877705,-9.2069025,3.1711202,0.08319851
127,1436609877721,-9.22067,3.1639376,0.074220255
128,1436609877741,-9.217078,3.1711202,0.0712275
129,1436609877762,-9.213487,3.1914709,0.05327099
130,1436609877782,-9.211093,3.1950622,0.0688333
131,1436609877802,-9.223662,3.1956608,0.05327099
132,1436609877823,-9.193136,3.1932666,0.075417355
133,1436609877843,-9.246407,3.1842883,0.06823475
134,1436609877867,-9.259575,3.1597476,0.05566519
135,1436609877944,-9.303867,3.110068,0.05267244
136,1436609877945,-9.450513,3.0364463,0.035913024
137,1436609877946,-9.592968,2.8802247,0.050876785
138,1436609877947,-9.569026,2.7575219,0.109534726
139,1436609877966,-9.71986,2.6366146,0.20231004
140,1436609877996,-9.776723,2.553416,0.2896984
141,1436609878004,-9.777321,2.44029,0.39205053
142,1436609878021,-9.604341,2.4247277,0.4914099
143,1436609878053,-9.121908,2.5342624,0.6075287
144,1436609878062,-9.000402,2.7377696,0.61052144
145,1436609878082,-9.030929,3.0418332,0.49679685
146,1436609878108,-9.0554695,3.4063504,0.34237084
147,1436609878122,-8.805874,3.7421372,0.10175357
148,1436609878143,-8.589199,4.050989,-0.11552023
149,1436609878161,-8.272566,4.2742486,-0.32321724
150,1436609878182,-8.059482,4.4999022,-0.55246204
151,1436609878203,-7.9367785,4.6764746,-0.770933
152,1436609878226,-7.795521,4.875193,-0.9696517
153,1436609878241,-7.840412,5.00448,-1.1426327
154,1436609878262,-7.921815,5.168483,-1.34195
155,1436609878283,-8.1402855,5.337274,-1.4939818
156,1436609878312,-8.14687,5.527613,-1.7250223
157,1436609878349,-8.154651,5.6868277,-1.9482816
158,1436609878350,-8.144476,5.837662,-2.1505916
159,1436609878362,-8.07265,5.911284,-2.3241713
160,1436609878383,-8.197148,5.985504,-2.457648
161,1436609878402,-8.084022,5.947197,-2.5725696
162,1436609878422,-7.8170686,5.8622026,-2.60968
163,1436609878442,-7.7649946,5.7502737,-2.5773582
164,1436609878462,-7.6351094,5.614403,-2.4744074
165,1436609878482,-7.5285673,5.507262,-2.404377
166,1436609878502,-7.6015906,5.42167,-2.2577322
167,1436609878522,-7.6560583,5.3761797,-2.1146786
168,1436609878542,-7.6309195,5.4342394,-2.0769699
169,1436609878562,-7.66384,5.493496,-2.1613655
170,1436609878583,-7.687782,5.6245785,-2.2661119
171,1436609878657,-7.7027454,5.7389016,-2.3481133
172,1436609878658,-7.656657,5.829881,-2.397793
173,1436609878659,-7.6410947,5.8639984,-2.409764
174,1436609878664,-7.7464395,5.8987145,-2.4007857
175,1436609878682,-7.731476,5.977723,-2.4468741
176,1436609878702,-7.639299,5.952584,-2.4229321
177,1436609878722,-7.4256167,5.94181,-2.2697031
178,1436609878742,-8.134899,6.3111157,-1.899799
179,1436609878764,-7.7667904,6.2991447,-1.5634137
180,1436609878781,-8.765172,6.694188,-1.110311
181,1436609878801,-8.382699,6.715736,-0.7338228
182,1436609878821,-8.07265,6.615778,-0.4177882
183,1436609878842,-7.8906903,6.712743,-0.05746084
184,1436609878861,-8.610147,7.1365166,0.34356794
185,1436609878882,-7.784148,7.6668324,0.56682724
186,1436609878902,-6.603208,8.225879,0.5374983
187,1436609878922,-5.897517,8.720282,0.5279215
188,1436609878941,-5.725135,8.65863,0.6871359
189,1436609878963,-5.9364233,8.353969,0.93613285
190,1436609878984,-6.534375,7.9726915,1.1611878
191,1436609879002,-6.5786676,7.555502,1.2479776
192,1436609879022,-5.957971,7.103596,1.2018893
193,1436609879044,-5.8532248,6.749853,1.091756
194,1436609879062,-5.8705826,6.362591,0.8936358
195,1436609879083,-6.071097,6.0920463,0.7015011
196,1436609879103,-6.603807,5.8586116,0.5955577
197,1436609879124,-6.903681,5.6431336,0.5410896
198,1436609879143,-7.156269,5.4025164,0.54767364
199,1436609879162,-7.1993647,5.1780596,0.53689975
200,1436609879183,-7.1568675,4.975151,0.54408234
201,1436609879202,-7.0982094,4.8045645,0.52073884
202,1436609879223,-7.1670427,4.748899,0.5141548
203,1436609879268,-7.3627687,4.7602715,0.52852005
204,1436609879269,-7.40347,4.855441,0.53330845
205,1436609879283,-7.350199,5.0308166,0.53570265
206,1436609879384,-6.938995,5.2804117,0.4357447
207,1436609879385,-6.700772,5.7395,0.3453636
208,1436609879386,-6.431424,6.067506,0.23882163
209,1436609879387,-6.2674217,6.294955,0.17776948
210,1436609879388,-6.6947865,6.518214,0.2124854
211,1436609879405,-7.123947,6.6588736,0.18255788
212,1436609879427,-7.415441,6.7330937,0.107140526
213,1436609879443,-7.6883802,6.694188,0.06284779
214,1436609879463,-7.8206596,6.741473,0.16998832
215,1436609879496,-11.983578,7.7703815,0.28491
216,1436609879503,-11.353903,7.001843,-0.108936176
217,1436609879524,-10.386047,7.3909006,-0.75237787
218,1436609879544,-9.311649,7.050924,-1.3569138
219,1436609879563,-8.50181,6.9348054,-2.0410569
220,1436609879584,-8.447941,7.1670427,-3.0065188
221,1436609879606,-7.5800424,7.9236107,-4.173692
222,1436609879624,-7.7787614,8.437765,-4.84347
223,1436609879644,-6.571485,8.495825,-4.71119
224,1436609879666,-6.649895,8.376115,-4.1581297
225,1436609879683,-6.9024835,7.9912467,-3.436278
226,1436609879703,-6.9449806,7.699154,-2.959832
227,1436609879730,-6.4260373,7.217321,-2.678513
228,1436609879743,-5.341464,6.6546836,-2.4558525
229,1436609879764,-5.257667,6.1046157,-2.2110453
230,1436609879783,-5.3378725,5.4964886,-1.9434932
231,1436609879803,-5.5910597,5.0344076,-1.6885108
232,1436609879823,-5.964555,4.721366,-1.5640123
233,1436609879843,-6.177639,4.5112743,-1.5664065
234,1436609879865,-6.229713,4.4274774,-1.6130934
235,1436609879883,-6.335656,4.4759603,-1.7184383
236,1436609879904,-6.293758,4.659715,-1.8034325
237,1436609879924,-6.384139,4.8494554,-1.8746599
238,1436609879950,-6.209362,4.907515,-1.9752164
239,1436609879970,-6.4583592,5.0038815,-1.9865888
240,1436609879985,-7.1059904,5.33907,-1.9632454
241,1436609880005,-8.009203,5.9621606,-2.0404584
242,1436609880151,-8.196549,6.553529,-2.083554
243,1436609880152,-7.937976,7.235876,-2.119467
244,1436609880153,-8.407838,7.787141,-2.0326772
245,1436609880154,-11.0247,8.860941,-1.822586
246,1436609880155,-8.67539,7.730279,-1.5119383
247,1436609880156,-9.106945,7.8104844,-0.9792285
248,1436609880157,-10.347141,8.1558485,-0.21787235
249,1436609880191,-11.564592,8.480861,0.5117606
250,1436609880192,-9.425972,8.721478,1.1240777
251,1436609880203,-7.0688806,8.789114,1.6244658
252,1436609880233,-5.695207,8.577228,1.9333179
