id,attr_time,attr_x,attr_y,attr_z
1,1436372950616,-7.445967,6.287772,-0.48722005
2,1436372950637,-7.3657618,6.303933,-0.3854665
3,1436372950655,-7.518392,6.192004,-0.41180268
4,1436372950677,-7.736264,5.887342,-0.41120413
5,1436372950697,-7.811083,5.6299653,-0.28550854
6,1436372950715,-8.006809,5.310938,-0.077811554
7,1436372950737,-8.168418,5.2768207,-0.073023155
8,1436372950757,-8.343793,5.2863975,-0.21906945
9,1436372950775,-8.573038,5.276222,-0.20290859
10,1436372950797,-8.664616,5.2744265,-0.1945289
11,1436372950818,-8.734647,5.336077,-0.14305355
12,1436372950835,-8.735844,5.450999,-0.18195933
13,1436372950861,-8.672397,5.5407815,-0.23283611
14,1436372950875,-8.514978,5.461174,-0.06584055
15,1436372950900,-8.326435,5.493496,0.11731588
16,1436372950917,-8.180388,5.5701103,0.18016368
17,1436372950934,-8.0127945,5.7149596,0.19273324
18,1436372950954,-7.8170686,5.957372,0.18315643
19,1436372950974,-7.57286,6.1327477,0.13227965
20,1436372951001,-7.335834,6.283582,0.1933318
21,1436372951015,-7.053318,6.582259,0.142455
22,1436372951036,-6.785766,6.8252707,0.12868834
23,1436372951055,-6.4344172,7.1221514,0.11611878
24,1436372951080,-6.133346,7.3603745,0.18076223
25,1436372951149,-5.940613,7.475296,0.35793316
26,1436372951150,-5.8149176,7.621941,0.44951138
27,1436372951151,-5.793968,7.6321163,0.47405192
28,1436372951156,-5.7879825,7.6961613,0.5291186
29,1436372951178,-5.7520695,7.7201033,0.5267244
30,1436372951195,-5.7640405,7.7201033,0.5482722
31,1436372951214,-5.7790046,7.665635,0.56563014
32,1436372951236,-5.744887,7.716512,0.5554548
33,1436372951254,-5.725135,7.707534,0.6027403
34,1436372951277,-5.7706246,7.728483,0.64703304
35,1436372951296,-5.703587,7.788338,0.5638345
36,1436372951315,-5.6904187,7.837419,0.54767364
37,1436372951337,-5.6389437,7.8972745,0.51235914
38,1436372951358,-5.555745,7.973889,0.43275195
39,1436372951379,-5.480926,8.06008,0.39564183
40,1436372951397,-5.5324016,8.042124,0.45609543
41,1436372951417,-5.501277,7.9954367,0.38367084
42,1436372951435,-5.4623713,8.037933,0.44472298
43,1436372951457,-5.439626,8.086416,0.47225627
44,1436372951479,-5.41748,8.124723,0.4381389
45,1436372951497,-5.4138885,8.14268,0.5021838
46,1436372951518,-5.3384714,8.200739,0.47405192
47,1436372951536,-5.3163247,8.168418,0.480636
48,1436372951557,-5.3504424,8.117541,0.57161564
49,1436372951579,-5.3103395,8.133701,0.54408234
