id,attr_time,attr_x,attr_y,attr_z
1,1438343226006,-9.072827,3.2692823,0.93254155
2,1438343226026,-9.107543,3.2501287,0.9139865
3,1438343226046,-9.14226,3.2411506,0.88286185
4,1438343227136,-9.144054,3.2130187,0.87687635
5,1438343227137,-9.148245,3.1884782,0.8798691
6,1438343227138,-9.178771,3.1884782,0.8870517
7,1438343227139,-9.145252,3.168726,0.91697925
8,1438343227140,-9.156625,3.1585505,0.908001
9,1438343227141,-9.184157,3.1435869,0.90620536
10,1438343227142,-9.188946,3.1262288,0.9091981
11,1438343227143,-9.155427,3.1184478,0.91817635
12,1438343227144,-9.169194,3.1639376,0.92775315
13,1438343227145,-9.136273,3.180697,0.91458505
14,1438343227146,-9.1255,3.1890767,0.89423436
15,1438343227147,-9.144653,3.1932666,0.88645315
16,1438343227148,-9.189545,3.1962593,0.90859956
17,1438343227149,-9.105149,3.1974564,0.93493575
18,1438343227150,-9.106346,3.2034419,0.93254155
19,1438343227151,-9.187749,3.1932666,0.91817635
20,1438343227152,-9.132683,3.1878796,0.96187055
21,1438343227153,-8.999206,3.1824925,0.99060094
22,1438343227154,-9.1350765,3.193865,0.95109665
23,1438343227155,-9.190742,3.2124202,0.9044097
24,1438343227156,-9.216479,3.2321723,0.89902276
25,1438343227157,-9.190144,3.2555158,0.9103952
26,1438343227158,-9.130288,3.241749,0.91578215
27,1438343227159,-9.053674,3.1854854,0.95468795
28,1438343227160,-9.089587,3.1789012,0.9923966
29,1438343227161,-9.1272955,3.1848867,0.97025025
30,1438343227162,-9.117719,3.1998506,0.93254155
31,1438343227163,-9.123704,3.2172086,0.9127894
32,1438343227164,-9.1350765,3.2411506,0.86131406
33,1438343227165,-9.137471,3.268684,0.84934306
34,1438343227166,-9.134478,3.2680852,0.83737206
35,1438343227167,-9.105747,3.2190042,0.84814596
36,1438343227168,-9.107543,3.2064347,0.88405895
37,1438343227169,-9.16261,3.168726,0.93014735
38,1438343227170,-9.223662,3.164536,0.95109665
39,1438343227171,-9.270947,3.1824925,0.9451111
40,1438343227172,-9.293693,3.1878796,0.96306765
41,1438343227173,-9.194932,3.1866825,0.9780314
42,1438343227174,-9.068638,3.1830912,0.97982705
43,1438343227175,-8.969876,3.2154129,0.9756372
44,1438343227176,-8.931569,3.2243912,0.8858546
45,1438343227177,-8.918402,3.2585084,0.79487497
46,1438343227178,-9.029732,3.3141737,0.6997054
47,1438343227179,-9.20391,3.276465,0.6937199
48,1438343227180,-9.289502,3.2435448,0.7074866
49,1438343227181,-9.334992,3.2022448,0.7679402
50,1438343227182,-9.348759,3.152565,0.866701
51,1438343227183,-9.306861,3.12982,0.93014735
52,1438343227184,-9.242217,3.1387985,0.9600749
53,1438343227185,-9.155427,3.1866825,0.99419224
54,1438343227186,-9.1668,3.247136,0.98940384
55,1438343227187,-9.10455,3.2555158,0.9959879
56,1438343227188,-9.085996,3.3207579,0.96067345
57,1438343227189,-9.106346,3.3345244,0.93373865
58,1438343227190,-9.07582,3.3500867,0.92176765
59,1438343227191,-9.06744,3.3213563,0.90979666
60,1438343227192,-9.072228,3.2944214,0.90500826
61,1438343227207,-9.131485,3.2315738,0.9259575
62,1438343227227,-9.235035,3.2118216,0.9343372
63,1438343227247,-9.303867,3.1723173,0.98102415
64,1438343227267,-9.31105,3.1555579,1.0163386
65,1438343227287,-9.356541,3.1651347,1.002572
66,1438343227307,-9.390059,3.1681273,0.9876082
67,1438343227327,-9.328408,3.1358056,1.0073603
68,1438343227347,-9.096769,3.144784,1.0049661
69,1438343227367,-9.01417,3.1747115,0.9379285
70,1438343227388,-8.9998045,3.2609026,0.85473
71,1438343227409,-9.0716305,3.304597,0.7661445
72,1438343227429,-9.123106,3.3345244,0.6973112
73,1438343227449,-9.19972,3.3075895,0.6793547
74,1438343227469,-9.19972,3.276465,0.676362
75,1438343227488,-9.247604,3.2303767,0.7266402
76,1438343227509,-9.1590185,3.1812954,0.82779527
77,1438343227529,-9.052477,3.1747115,0.94570965
78,1438343227549,-8.948329,3.1950622,1.0510546
79,1438343227569,-8.868722,3.2674868,1.1563994
80,1438343227592,-8.747814,3.3093853,1.2437878
81,1438343227612,-8.5060005,3.3722332,1.3102269
82,1438343227629,-8.406042,3.417723,1.371279
83,1438343227650,-8.516774,3.4823663,1.3569138
84,1438343227671,-8.637083,3.4931402,1.3006501
85,1438343227700,-8.724471,3.482965,1.192911
86,1438343227713,-8.971672,3.494936,1.0654198
87,1438343227730,-9.235633,3.4883518,0.89603
88,1438343227748,-9.211691,3.4823663,0.87208796
89,1438343227769,-9.275736,3.4733882,0.7918822
90,1438343227789,-9.201516,3.3859997,0.76315176
91,1438343227809,-9.263765,3.2632968,0.81761986
92,1438343227830,-9.2787285,3.217807,0.8762778
93,1438343227852,-9.164406,3.232771,1.0187328
94,1438343227869,-9.24102,3.2842462,1.1031284
95,1438343227890,-8.996812,3.1585505,1.1162965
96,1438343227909,-8.7951,3.079542,1.1450269
97,1438343227932,-9.120112,3.0400376,1.1552023
98,1438343227952,-9.381081,3.0627825,1.1641805
99,1438343227970,-9.294291,3.0621839,1.1444284
100,1438343227990,-9.018359,3.122039,1.1300632
101,1438343228012,-8.916606,3.1603463,1.127669
102,1438343228032,-8.893861,3.1854854,1.1079168
103,1438343228049,-8.8645315,3.151368,1.1360487
104,1438343228069,-9.052477,3.1172507,1.13964
105,1438343228090,-9.200917,3.1483753,1.1653777
106,1438343228112,-9.26556,3.2465374,1.1300632
107,1438343228132,-9.357139,3.3596635,1.0767922
108,1438343228150,-9.3661175,3.4368765,1.0151415
109,1438343228171,-9.308058,3.537433,0.9498995
110,1438343228191,-9.203311,3.5853171,0.9343372
111,1438343228221,-9.102157,3.6373909,0.9163807
112,1438343228229,-8.9519205,3.6493618,0.89662856
113,1438343228252,-8.870518,3.6882677,0.8738836
114,1438343228270,-8.807071,3.6894648,0.8331822
115,1438343228291,-8.768764,3.7032316,0.7721301
116,1438343228310,-8.838794,3.6379895,0.7194576
117,1438343228331,-8.914211,3.560178,0.6907272
118,1438343228434,-8.98903,3.4560301,0.6751649
119,1438343228476,-9.0554695,3.3441012,0.7565677
120,1438343228477,-9.179968,3.2674868,0.7823054
121,1438343228478,-9.257181,3.1830912,0.7835025
122,1438343228479,-9.240421,3.1376014,0.7846996
123,1438343228480,-9.276933,3.140594,0.760159
124,1438343228481,-9.301474,3.1022868,0.7553706
125,1438343228497,-9.339781,3.122039,0.7727286
126,1438343228509,-9.339781,3.1483753,0.7966706
127,1438343228534,-9.207501,3.1890767,0.8331822
128,1438343228552,-9.115324,3.2800562,0.8050503
129,1438343228570,-9.098565,3.3441012,0.75357497
130,1438343228591,-9.074024,3.4129345,0.7044938
131,1438343228610,-9.035717,3.4943373,0.62728083
132,1438343228632,-9.061455,3.5416229,0.5967548
133,1438343228650,-9.069236,3.5823243,0.5781997
134,1438343228670,-9.0476885,3.6170402,0.61171854
135,1438343228691,-9.04709,3.602675,0.65780693
136,1438343228710,-9.081207,3.5877113,0.7098808
137,1438343228733,-9.085996,3.549404,0.80205756
138,1438343228753,-9.072228,3.5087025,0.878672
139,1438343228770,-9.044696,3.4805708,0.931943
140,1438343228792,-9.02614,3.5122938,0.9720459
141,1438343228813,-8.960898,3.5338416,0.9983821
142,1438343228831,-8.904634,3.5643678,0.95827925
143,1438343228853,-8.905233,3.5793316,0.95229375
144,1438343228873,-8.895058,3.606865,0.9163807
145,1438343228892,-8.8567505,3.6062663,0.9163807
146,1438343228914,-8.945934,3.6194344,0.91937345
147,1438343228932,-9.024943,3.6098576,0.89303726
148,1438343228952,-9.020155,3.5763388,0.91099375
149,1438343228972,-8.994417,3.5757403,0.90620536
150,1438343228993,-8.97646,3.549404,0.90859956
151,1438343229012,-8.975264,3.5404258,0.9403227
152,1438343229034,-9.032125,3.5075054,0.9139865
153,1438343229052,-9.025542,3.4739866,0.90740246
154,1438343229072,-8.961497,3.4332852,0.90381116
155,1438343229092,-9.048286,3.3812113,0.9091981
156,1438343229112,-9.111733,3.3614593,0.8834604
157,1438343229161,-9.150041,3.3423057,0.86610246
158,1438343229165,-9.229049,3.3387144,0.9068039
159,1438343229179,-9.165004,3.3602622,0.9552865
160,1438343229190,-9.03871,3.3632548,0.9708488
161,1438343229215,-9.002198,3.3997664,0.9995792
