id,attr_time,attr_x,attr_y,attr_z
1,1438343226060,-0.41299978,9.5013895,0.8948329
2,1438343226061,-0.37588966,9.455301,0.91338795
3,1438343226098,-0.35553896,9.466674,0.8810662
4,1438343226099,-0.27832595,9.470863,0.90381116
5,1438343226100,-0.24959552,9.551667,0.89423436
6,1438343226115,-0.21308395,9.662998,0.84694886
7,1438343226127,-0.18255788,9.70789,0.866701
8,1438343226147,-0.15442601,9.737817,0.84335756
9,1438343226168,-0.22984336,9.779716,0.7727286
10,1438343226184,-0.2621651,9.754577,0.78410107
11,1438343226204,-0.26635495,9.665392,0.8319851
12,1438343226223,-0.32621,9.6845455,0.8218097
13,1438343226244,-0.35553896,9.718064,0.7942764
14,1438343226277,-0.34117374,9.712079,0.8948329
15,1438343226285,-0.29448682,9.648633,0.9804256
16,1438343226308,-0.2873042,9.618107,1.0139444
17,1438343226326,-0.3513491,9.59177,1.0516531
18,1438343226346,-0.34596214,9.561843,1.0845734
19,1438343226364,-0.36511576,9.57142,1.0480618
20,1438343226384,-0.36272156,9.613318,1.049259
21,1438343226406,-0.3669114,9.759963,1.0875661
22,1438343226426,-0.40761283,9.794679,1.103727
23,1438343226446,-0.48482585,9.846154,1.1061212
24,1438343226467,-0.54887074,9.829993,1.0869676
25,1438343226486,-0.5770026,9.773131,1.1091139
26,1438343226505,-0.5883751,9.655217,1.1659763
27,1438343226527,-0.54887074,9.564836,1.2210429
28,1438343226547,-0.45789108,9.503783,1.2563573
29,1438343226568,-0.39564183,9.497798,1.2282255
30,1438343226587,-0.41958386,9.596559,1.240795
31,1438343226606,-0.41060558,9.631275,1.2868834
32,1438343226626,-0.30645782,9.609129,1.2731167
33,1438343226647,-0.31364042,9.580399,1.2072762
34,1438343226668,-0.31004912,9.481637,1.2126632
35,1438343226686,-0.30885202,9.370307,1.1587936
36,1438343226706,-0.2681506,9.284116,1.2431892
37,1438343226724,-0.24720132,9.246407,1.2330139
38,1438343226745,-0.23343466,9.239224,1.1719618
39,1438343226775,-0.31064767,9.172785,1.1210849
40,1438343226784,-0.39444473,9.081805,1.0360907
41,1438343226835,-0.45489833,9.139865,0.9923966
42,1438343226836,-0.46028528,9.291897,1.0827777
43,1438343226853,-0.40402153,9.458294,1.0875661
44,1438343226864,-0.30406362,9.706693,1.1264719
45,1438343226884,-0.24779987,9.792884,1.3024458
46,1438343226905,-0.31663316,9.663596,1.3084313
47,1438343226924,-0.38845924,9.490017,1.2677298
48,1438343226946,-0.39923313,9.416395,1.2204443
49,1438343226967,-0.35194764,9.52593,1.3204023
50,1438343226986,-0.2681506,9.620501,1.34195
51,1438343227007,-0.24600422,9.56304,1.352724
52,1438343227024,-0.38307226,9.556456,1.1887212
53,1438343227045,-0.44711718,9.512762,1.0564415
54,1438343227067,-0.6087258,9.565434,1.1324574
55,1438343227087,-0.5081693,9.656414,1.1258733
56,1438343227106,-0.33039984,9.715671,1.1001357
57,1438343227125,-0.27114335,9.731233,1.0815806
58,1438343227145,-0.31364042,9.61272,1.0450691
59,1438343227169,-0.45429978,9.527127,0.83378077
