id,attr_time,attr_x,attr_y,attr_z
1,1436543307037,-0.5327099,9.629479,-0.31064767
2,1436543307038,-0.5057751,9.671976,-0.26874915
3,1436543307039,-0.40282443,9.662998,-0.2861071
4,1436543307040,-0.35314476,9.636662,-0.3513491
5,1436543307041,-0.45070848,9.643246,-0.33997664
6,1436543307056,-0.48841715,9.75697,-0.2765303
7,1436543307069,-0.46746787,9.73662,-0.23822308
8,1436543307096,-0.50038815,9.680955,-0.3345897
9,1436543307109,-0.39085343,9.676167,-0.35075054
10,1436543307130,-0.33279404,9.679757,-0.31064767
11,1436543307150,-0.49200845,9.649231,-0.2873042
12,1436543307170,-0.5979519,9.655815,-0.26515785
13,1436543307189,-0.4770447,9.6923275,-0.260968
14,1436543307208,-0.3513491,9.701305,-0.35075054
15,1436543307230,-0.35913026,9.644443,-0.39624038
16,1436543307252,-0.44352585,9.674371,-0.34117374
17,1436543307273,-0.47524905,9.730036,-0.3184288
18,1436543307291,-0.45010993,9.755175,-0.29388827
19,1436543307310,-0.44831428,9.665991,-0.3226187
20,1436543307330,-0.4429273,9.659407,-0.31364042
21,1436543307348,-0.4441244,9.680955,-0.3274071
22,1436543307368,-0.47105917,9.650429,-0.32680854
23,1436543307390,-0.4842273,9.655217,-0.35314476
24,1436543307412,-0.4201824,9.693524,-0.3573346
25,1436543307429,-0.37588966,9.717466,-0.3537433
26,1436543307463,-0.4141969,9.688736,-0.32022446
27,1436543307468,-0.46627077,9.67018,-0.29448682
28,1436543307490,-0.5243302,9.730036,-0.3866636
29,1436543307520,-0.480636,9.68275,-0.39863458
30,1436543307528,-0.3728969,9.753379,-0.21188685
31,1436543307550,-0.4961983,9.710283,-0.24779987
32,1436543307569,-0.5303157,9.539697,-0.56563014
33,1436543307590,-0.4405331,9.562442,-0.43754035
34,1436543307612,-0.3728969,9.759963,-0.22924481
35,1436543307636,-0.48362875,9.791088,-0.3333926
36,1436543307653,-0.4830302,9.68275,-0.38726214
37,1436543307672,-0.47046062,9.668385,-0.31483752
38,1436543307691,-0.4770447,9.64983,-0.32142156
39,1436543307710,-0.4429273,9.623494,-0.37469256
40,1436543307729,-0.44651863,9.663596,-0.3812766
41,1436543307749,-0.45669398,9.743802,-0.3357868
42,1436543307770,-0.4369418,9.71986,-0.29628247
43,1436543307793,-0.480636,9.685743,-0.33997664
44,1436543307813,-0.5093664,9.642648,-0.3824737
45,1436543307832,-0.40402153,9.660604,-0.3321955
46,1436543307858,-0.4141969,9.642648,-0.3716998
47,1436543307904,-0.5009867,9.662399,-0.3788824
48,1436543307905,-0.5105635,9.730635,-0.30226797
49,1436543307917,-0.439336,9.727043,-0.2885013
50,1436543307952,-0.4237737,9.668385,-0.37110126
51,1436543307953,-0.47405192,9.63726,-0.41060558
52,1436543307969,-0.4333505,9.698911,-0.3609259
53,1436543307997,-0.43754035,9.68275,-0.350152
54,1436543308009,-0.46986207,9.671378,-0.35793316
55,1436543308032,-0.47764325,9.729437,-0.320823
56,1436543308056,-0.46627077,9.738416,-0.31184477
57,1436543308069,-0.44232875,9.69532,-0.3369839
58,1436543308092,-0.46746787,9.60853,-0.37469256
59,1436543308113,-0.45968673,9.626487,-0.3477578
60,1436543308132,-0.46627077,9.661801,-0.30945057
61,1436543308154,-0.43634325,9.714474,-0.3453636
62,1436543308183,-0.44352585,9.704298,-0.36631286
63,1436543308194,-0.4237737,9.717466,-0.3369839
64,1436543308209,-0.45010993,9.651027,-0.3405752
65,1436543308229,-0.47884035,9.658808,-0.3345897
66,1436543308251,-0.44472298,9.702502,-0.3369839
67,1436543308269,-0.42078096,9.697116,-0.32621
68,1436543308290,-0.42796355,9.688736,-0.3716998
69,1436543308314,-0.45370123,9.601946,-0.44651863
70,1436543308328,-0.46507367,9.622895,-0.3441665
