id,attr_time,attr_x,attr_y,attr_z
1,1436538414309,-8.429385,4.799776,1.1773487
2,1436538414332,-8.590994,4.733337,1.2683283
3,1436538414353,-8.547898,4.610634,1.3575124
4,1436538414373,-8.605958,4.5723267,1.3515269
5,1436538414391,-8.453926,4.5358152,1.4293385
6,1436538414413,-8.511986,4.396353,1.5119383
7,1436538414434,-8.503007,4.3538556,1.6023195
8,1436538414453,-8.4587145,4.3436804,1.678934
9,1436538414471,-8.425196,4.358644,1.7764976
10,1436538414495,-8.2593975,4.5040917,1.757344
11,1436538414514,-8.146272,4.677073,1.7489643
12,1436538414535,-8.201338,4.758476,1.8483237
13,1436538414554,-7.965509,4.955399,1.8028339
14,1436538414573,-7.807492,5.04997,1.7968484
15,1436538414757,-7.908048,5.01286,1.7842789
16,1436538414758,-8.126519,4.9781437,1.7322049
17,1436538414759,-8.267777,4.7668557,1.6843209
18,1436538414764,-8.389881,4.565144,1.6693572
19,1436538414765,-8.49343,4.3742065,1.6412252
20,1436538414766,-8.8364,4.1000705,1.6220716
21,1436538414767,-8.971074,3.892972,1.6190789
22,1436538414768,-8.74961,3.887585,1.6424223
23,1436538414779,-8.494628,4.2173862,1.5640123
24,1436538414780,-8.333617,4.656722,1.5346833
25,1436538414822,-8.171411,5.04997,1.5352819
26,1436538414823,-8.01878,5.298967,1.5514427
27,1436538414833,-8.031948,5.2498856,1.685518
28,1436538414868,-8.396465,4.831499,1.7381904
29,1436538414883,-9.0476885,4.4155064,1.7405846
30,1436538414892,-8.739435,4.0880995,1.8124107
31,1436538414918,-8.403049,4.0162735,1.8273745
32,1436538414933,-8.189965,4.27365,1.8004397
33,1436538414954,-8.079832,4.6495395,1.7980455
34,1436538414974,-8.043321,4.75668,1.7860745
35,1436538414994,-8.065467,4.8027687,1.8154035
36,1436538415014,-8.189367,4.80636,1.8064252
37,1436538415033,-8.268375,4.8189297,1.763928
38,1436538415054,-8.313267,4.7860093,1.7699136
39,1436538415074,-8.345589,4.768651,1.797447
40,1436538415094,-8.271967,4.777031,1.8130093
41,1436538415114,-8.143877,4.779425,1.8255788
42,1436538415136,-8.176797,4.742315,1.8237832
43,1436538415163,-8.206725,4.6800656,1.7741034
44,1436538415171,-8.268375,4.5860934,1.7178397
45,1436538415194,-8.371326,4.55856,1.7136499
