id,attr_time,attr_x,attr_y,attr_z
1,1436967792005,3.3135753,8.786121,2.1733365
2,1436967792024,3.264494,8.754398,2.167351
3,1436967792054,3.4201171,8.770559,1.6597804
4,1436967792063,3.5978866,8.860941,1.5640123
5,1436967792081,3.5093012,9.020155,2.0817583
6,1436967792109,3.4943373,8.995614,1.8974048
7,1436967792127,3.7343562,8.921394,1.7238252
8,1436967792146,3.709217,8.960898,2.0374656
9,1436967792162,3.567959,8.924985,2.309806
10,1436967792182,3.5793316,8.889671,2.2152352
11,1436967792252,3.6284127,8.835801,2.0213048
12,1436967792253,3.5883098,8.773552,1.9428947
13,1436967792254,3.441665,8.783728,2.0045455
14,1436967792261,3.3075895,8.823831,2.2008698
15,1436967792290,3.311181,8.944139,2.0590134
16,1436967792303,3.5368345,9.166202,1.8734628
17,1436967792323,3.506907,9.11712,2.1308396
18,1436967792343,3.292626,8.962694,2.3080103
19,1436967792363,3.2662897,8.911818,2.0937295
20,1436967792383,3.525462,8.991425,1.8315643
21,1436967792403,3.7714663,8.967483,1.8381484
22,1436967792422,3.8594532,8.826224,1.8818425
23,1436967792442,3.7840357,8.780136,1.9560628
24,1436967792463,3.6583402,8.820838,1.9494787
25,1436967792485,3.554791,8.92319,1.9919758
26,1436967792505,3.650559,8.843582,1.5688007
27,1436967792525,3.6966474,8.731055,1.5047557
28,1436967792545,3.3584664,8.752005,2.1679497
29,1436967792565,3.5350387,8.843582,1.4760253
30,1436967792585,3.7056258,8.922591,1.2030864
31,1436967792605,3.4344823,8.995614,1.7591397
32,1436967792626,3.2890346,8.92319,2.0697873
33,1436967792642,3.5464113,8.881889,1.8166006
34,1436967792666,3.8163576,8.780735,1.5286977
35,1436967792682,3.86484,8.678383,1.5215151
36,1436967792704,3.7325604,8.7538,1.6101006
37,1436967792722,3.530849,8.81964,1.8423382
38,1436967792746,3.6218286,8.865729,1.6603789
39,1436967792766,3.9384618,8.838196,1.7172412
40,1436967792786,3.776853,8.761581,1.8315643
41,1436967792805,3.702633,8.782531,1.7896658
42,1436967792823,3.8414967,8.9279785,1.6693572
43,1436967792843,4.0019083,9.012972,1.5729905
44,1436967792864,3.9923313,8.986037,1.7118542
45,1436967792884,3.8792052,8.924387,1.8183962
46,1436967792951,3.8109705,8.946533,1.8351556
47,1436967792952,3.8456864,8.935161,1.8842367
48,1436967792953,3.9067385,8.868123,1.7292122
49,1436967792966,3.9683893,8.866327,1.4634558
50,1436967792983,3.70383,8.871715,2.1278467
51,1436967793003,3.7116113,8.793902,1.7322049
52,1436967793022,3.9947255,8.760384,1.2605472
53,1436967793046,3.851672,8.78672,1.5508442
54,1436967793065,3.5248635,8.913014,1.8782512
55,1436967793082,3.70802,8.882488,1.6921021
56,1436967793102,3.9085343,8.890868,1.532289
57,1436967793125,3.8385038,8.828619,1.5771804
58,1436967793143,3.7475243,8.830415,1.7393875
59,1436967793162,3.7421372,8.866926,1.7603368
60,1436967793198,3.7427359,8.98484,1.9381063
61,1436967793202,3.863643,8.940548,1.7459716
62,1436967793222,3.7762547,8.868722,1.8596961
63,1436967793242,3.5936968,8.825027,1.9153614
64,1436967793262,3.5942953,8.86513,1.8046296
65,1436967793282,3.6948519,8.872911,1.7459716
66,1436967793302,3.6846764,8.862138,1.7669208
67,1436967793322,3.5110967,8.848371,1.797447
68,1436967793343,3.371036,8.850765,1.7830818
69,1436967793365,3.4129345,8.958505,1.5837644
70,1436967793383,3.4757824,9.027936,1.6525977
71,1436967793404,3.5272577,8.960898,1.5173253
72,1436967793424,3.5535939,8.933964,1.620276
73,1436967793444,3.3345244,8.881889,2.019509
74,1436967793462,3.6984432,8.920795,1.4119805
75,1436967793482,3.8546648,9.057863,1.3180081
76,1436967793502,3.425504,9.106945,1.9249382
77,1436967793524,3.3794158,9.01776,1.8956091
78,1436967793544,3.6409822,8.958505,1.5921441
79,1436967793563,3.6607344,8.847773,1.5358804
80,1436967793584,3.5051112,8.826823,1.6190789
81,1436967793603,3.4374752,8.911219,1.7142484
82,1436967793623,3.5380316,8.945934,1.8166006
83,1436967793666,3.5835214,8.977059,1.7878702
84,1436967793667,3.582923,8.916606,1.5861586
85,1436967793682,3.4452562,9.011775,1.7244238
86,1436967793702,3.3303347,9.053075,1.7531542
87,1436967793722,3.425504,9.014768,1.5969325
88,1436967793742,3.4272997,8.892065,1.6879122
89,1436967793763,3.3488896,8.746018,1.7381904
90,1436967793781,3.2704794,8.762179,1.614889
91,1436967793803,3.2932243,8.919599,1.5328877
92,1436967793826,3.6056678,9.177573,1.174356
93,1436967793846,3.7241807,9.070433,1.4191631
94,1436967793866,3.7481227,8.814254,1.1091139
95,1436967793885,3.4243069,8.900445,2.095525
96,1436967793903,3.4662056,8.845378,1.460463
97,1436967793926,3.769072,9.0016,1.0235212
98,1436967793946,3.4674027,9.1668,1.5568297
99,1436967793966,3.3159695,9.091382,1.7878702
100,1436967793985,3.6284127,8.972271,1.5646108
101,1436967794005,3.6673183,8.92738,1.4622587
102,1436967794024,3.445855,9.00579,1.4736311
103,1436967794045,3.3369186,9.009979,1.5292963
104,1436967794066,3.4195185,9.0081835,1.3718776
105,1436967794085,3.4374752,9.06744,1.572392
106,1436967794105,3.4494462,8.972271,1.5490485
107,1436967794126,3.526659,9.027337,1.4981717
108,1436967794146,3.459023,9.032125,1.5316905
109,1436967794166,3.5194764,9.063251,1.5358804
110,1436967794186,3.6224272,9.009979,1.5005659
111,1436967794205,3.6128504,8.919599,1.5125369
112,1436967794226,3.5913026,8.868722,1.4951789
113,1436967794243,3.620033,8.883087,1.5388732
114,1436967794264,3.6170402,8.851962,1.5969325
115,1436967794293,3.5218706,8.751406,1.8555063
116,1436967794364,3.4979286,8.724471,1.8746599
117,1436967794365,3.645172,8.9842415,1.4395138
118,1436967794366,3.5003228,9.185355,1.9620483
119,1436967794367,3.879804,8.983644,1.2844892
120,1436967794385,3.9073372,8.866327,1.163582
121,1436967794405,3.3530796,8.988432,1.6537948
122,1436967794424,3.3512838,9.155427,1.5077485
123,1436967794444,3.667917,9.1590185,1.388637
124,1436967794465,3.788824,8.938153,1.3012487
125,1436967794485,3.5224693,8.809465,1.4377182
126,1436967794505,3.4530375,8.834604,1.4000094
127,1436967794525,3.7469256,9.032125,1.1953052
128,1436967794545,3.816956,9.130887,1.2880806
129,1436967794565,3.7708676,8.932168,1.4502877
130,1436967794587,3.517681,8.908226,1.5179238
131,1436967794607,3.4572272,8.994417,1.5023615
132,1436967794627,3.513491,9.088988,1.4323312
133,1436967794644,3.5529952,9.106346,1.3928268
134,1436967794665,3.5242648,9.023148,1.3215994
135,1436967794687,3.5021186,8.901642,1.3227965
136,1436967794707,3.4925418,8.848371,1.4077905
137,1436967794727,3.602675,8.95611,1.4520833
138,1436967794746,3.6284127,9.024943,1.6412252
139,1436967794764,3.6924577,8.887277,0.9828198
140,1436967794787,3.6242228,8.928576,1.6675615
141,1436967794805,3.4985273,9.054273,1.4191631
142,1436967794825,3.8498764,8.955511,1.074398
143,1436967794844,3.6014779,8.9842415,1.3575124
144,1436967794867,3.389591,9.122507,1.5568297
145,1436967794888,3.6260185,9.160814,1.3628993
146,1436967794908,3.8115692,9.0476885,1.2617443
147,1436967794925,3.6541502,8.923788,1.3042414
148,1436967794944,3.532046,8.8806925,1.4143747
149,1436967794963,3.5607765,8.918402,1.3251907
150,1436967794986,3.5607765,9.0429,1.3970166
151,1436967795005,3.5751417,8.996213,1.4077905
152,1436967795111,3.6206315,8.998009,1.3443443
153,1436967795112,3.630807,9.016563,1.472434
154,1436967795113,3.6367924,8.9842415,1.4077905
